n,id,voti,voti_nona,idComune
10,7,0,0,65
10,8,1,0,65
10,9,0,0,65
11,1,5,0,65
11,2,0,0,65
11,3,0,0,65
11,4,0,0,65
11,5,0,0,65
11,6,0,0,65
11,7,0,0,65
11,8,0,0,65
11,9,0,0,65
12,1,1,0,65
12,2,2,0,65
12,3,0,0,65
12,4,0,0,65
12,5,0,0,65
12,6,55,0,65
12,7,0,0,65
12,8,0,0,65
12,9,0,0,65
13,1,1,0,65
13,2,0,0,65
13,3,0,0,65
13,4,2,0,65
13,5,0,0,65
13,6,0,0,65
13,7,0,0,65
13,8,0,0,65
13,9,5,0,65
14,1,3,0,65
14,2,1,0,65
14,3,1,0,65
14,4,1,0,65
14,5,68,0,65
14,6,4,0,65
14,7,0,0,65
14,8,2,0,65
14,9,0,0,65
15,1,4,0,65
15,2,2,0,65
15,3,0,0,65
15,4,0,0,65
15,5,0,0,65
15,6,0,0,65
15,7,0,0,65
15,8,0,0,65
15,9,1,0,65
16,1,0,0,65
16,2,0,0,65
16,3,0,0,65
16,4,0,0,65
16,5,0,0,65
16,6,0,0,65
16,7,0,0,65
16,8,0,0,65
16,9,0,0,65
17,1,3,0,65
17,2,76,0,65
17,3,1,0,65
17,4,18,0,65
17,5,0,0,65
17,6,0,0,65
17,7,2,0,65
17,8,0,0,65
17,9,0,0,65
1,1,1,0,66
1,2,0,0,66
1,3,0,0,66
1,4,0,0,66
1,5,0,0,66
1,6,1,0,66
1,7,0,0,66
1,8,0,0,66
1,9,0,0,66
2,1,0,0,66
2,2,0,0,66
2,3,1,0,66
2,4,1,0,66
3,1,93,0,66
3,2,164,0,66
3,3,71,0,66
3,4,21,0,66
3,5,62,0,66
3,6,1,0,66
3,7,31,0,66
3,8,0,0,66
3,9,11,0,66
4,1,42,0,66
4,2,0,0,66
4,3,4,0,66
4,4,17,0,66
4,5,37,0,66
4,6,9,0,66
4,7,3,0,66
4,8,56,0,66
4,9,0,0,66
5,1,7,0,66
5,2,14,0,66
5,3,2,0,66
5,4,5,0,66
5,5,97,0,66
5,6,3,0,66
5,7,182,0,66
5,8,2,0,66
5,9,0,0,66
6,1,0,0,66
6,2,12,0,66
6,3,5,0,66
6,4,6,0,66
6,5,0,0,66
6,6,2,0,66
6,7,10,0,66
6,8,0,0,66
6,9,5,0,66
7,1,61,0,66
7,2,24,0,66
7,3,15,0,66
7,4,0,0,66
7,5,3,0,66
7,6,0,0,66
7,7,4,0,66
7,8,1,0,66
7,9,1,0,66
8,1,50,0,66
8,2,3,0,66
8,3,6,0,66
8,4,1,0,66
8,5,0,0,66
8,6,3,0,66
8,7,33,0,66
8,8,14,0,66
8,9,3,0,66
9,1,8,0,66
9,2,3,0,66
9,3,3,0,66
9,4,7,0,66
9,5,1,0,66
9,6,0,0,66
9,7,1,0,66
9,8,1,0,66
9,9,2,0,66
10,1,54,0,66
10,2,4,0,66
10,3,2,0,66
10,4,29,0,66
10,5,0,0,66
10,6,1,0,66
10,7,16,0,66
10,8,26,0,66
10,9,5,0,66
11,1,2,0,66
11,2,0,0,66
11,3,0,0,66
11,4,0,0,66
11,5,1,0,66
11,6,0,0,66
11,7,1,0,66
11,8,0,0,66
11,9,0,0,66
12,1,3,0,66
12,2,5,0,66
12,3,3,0,66
12,4,8,0,66
12,5,2,0,66
12,6,1,0,66
12,7,1,0,66
12,8,0,0,66
12,9,0,0,66
13,1,3,0,66
13,2,0,0,66
13,3,4,0,66
13,4,7,0,66
13,5,5,0,66
13,6,3,0,66
13,7,2,0,66
13,8,2,0,66
13,9,0,0,66
14,1,24,0,66
14,2,6,0,66
14,3,22,0,66
14,4,19,0,66
14,5,2,0,66
14,6,43,0,66
14,7,3,0,66
14,8,22,0,66
14,9,6,0,66
15,1,12,0,66
15,2,19,0,66
15,3,0,0,66
15,4,0,0,66
15,5,6,0,66
15,6,12,0,66
15,7,4,0,66
15,8,0,0,66
15,9,0,0,66
16,1,0,0,66
16,2,0,0,66
16,3,0,0,66
16,4,0,0,66
16,5,0,0,66
16,6,0,0,66
16,7,3,0,66
16,8,1,0,66
16,9,1,0,66
17,1,45,0,66
17,2,9,0,66
17,3,42,0,66
17,4,47,0,66
17,5,5,0,66
17,6,13,0,66
17,7,11,0,66
17,8,8,0,66
17,9,44,0,66
1,1,0,0,67
1,2,0,0,67
1,3,0,0,67
1,4,0,0,67
1,5,0,0,67
1,6,0,0,67
1,7,0,0,67
1,8,0,0,67
1,9,1,0,67
2,1,1,0,67
2,2,0,0,67
2,3,0,0,67
2,4,0,0,67
3,1,89,0,67
3,2,4,0,67
3,3,9,0,67
3,4,1,0,67
3,5,8,0,67
3,6,0,0,67
3,7,19,0,67
3,8,0,0,67
3,9,348,0,67
4,1,2,0,67
4,2,0,0,67
4,3,0,0,67
4,4,1,0,67
4,5,0,0,67
4,6,5,0,67
4,7,0,0,67
4,8,0,0,67
4,9,0,0,67
5,1,1,0,67
5,2,0,0,67
5,3,0,0,67
5,4,9,0,67
5,5,0,0,67
5,6,0,0,67
5,7,0,0,67
5,8,0,0,67
5,9,0,0,67
6,1,0,0,67
6,2,0,0,67
6,3,1,0,67
6,4,14,0,67
6,5,0,0,67
6,6,0,0,67
6,7,0,0,67
6,8,0,0,67
6,9,0,0,67
7,1,2,0,67
7,2,1,0,67
7,3,8,0,67
7,4,0,0,67
7,5,0,0,67
7,6,0,0,67
7,7,0,0,67
7,8,0,0,67
7,9,0,0,67
8,1,0,0,67
8,2,2,0,67
8,3,0,0,67
8,4,0,0,67
8,5,0,0,67
8,6,0,0,67
8,7,3,0,67
8,8,0,0,67
8,9,0,0,67
9,1,6,0,67
9,2,1,0,67
9,3,0,0,67
9,4,2,0,67
9,5,0,0,67
9,6,0,0,67
9,7,0,0,67
9,8,0,0,67
9,9,0,0,67
10,1,17,0,67
10,2,1,0,67
10,3,0,0,67
10,4,2,0,67
10,5,1,0,67
10,6,0,0,67
10,7,0,0,67
10,8,0,0,67
10,9,17,0,67
11,1,3,0,67
11,2,0,0,67
11,3,0,0,67
11,4,0,0,67
11,5,0,0,67
11,6,0,0,67
11,7,0,0,67
11,8,0,0,67
11,9,0,0,67
12,1,2,0,67
12,2,0,0,67
12,3,0,0,67
12,4,0,0,67
12,5,6,0,67
12,6,0,0,67
12,7,0,0,67
12,8,0,0,67
12,9,0,0,67
13,1,20,0,67
13,2,0,0,67
13,3,2,0,67
13,4,6,0,67
13,5,0,0,67
13,6,41,0,67
13,7,1,0,67
13,8,0,0,67
13,9,0,0,67
14,1,8,0,67
14,2,13,0,67
14,3,8,0,67
14,4,3,0,67
14,5,0,0,67
14,6,5,0,67
14,7,3,0,67
14,8,1,0,67
14,9,19,0,67
15,1,0,0,67
15,2,58,0,67
15,3,0,0,67
15,4,1,0,67
15,5,0,0,67
15,6,1,0,67
15,7,0,0,67
15,8,0,0,67
15,9,0,0,67
16,1,0,0,67
16,2,0,0,67
16,3,0,0,67
16,4,0,0,67
16,5,0,0,67
16,6,0,0,67
16,7,0,0,67
16,8,0,0,67
16,9,0,0,67
17,1,8,0,67
17,2,7,0,67
17,3,2,0,67
17,4,39,0,67
17,5,22,0,67
17,6,4,0,67
17,7,3,0,67
17,8,5,0,67
17,9,2,0,67
1,1,0,0,68
1,2,0,0,68
1,3,0,0,68
1,4,0,0,68
1,5,0,0,68
1,6,0,0,68
1,7,0,0,68
1,8,0,0,68
1,9,0,0,68
2,1,0,0,68
2,2,0,0,68
2,3,0,0,68
2,4,0,0,68
3,1,9,0,68
3,2,20,0,68
3,3,70,0,68
3,4,2,0,68
3,5,1,0,68
3,6,1,0,68
3,7,77,0,68
3,8,1,0,68
3,9,5,0,68
4,1,6,0,68
4,2,0,0,68
4,3,0,0,68
4,4,4,0,68
4,5,0,0,68
4,6,2,0,68
4,7,0,0,68
4,8,0,0,68
4,9,0,0,68
5,1,1,0,68
5,2,9,0,68
5,3,0,0,68
5,4,3,0,68
5,5,0,0,68
5,6,3,0,68
5,7,2,0,68
5,8,0,0,68
5,9,1,0,68
6,1,0,0,68
6,2,2,0,68
6,3,0,0,68
6,4,0,0,68
6,5,0,0,68
6,6,0,0,68
6,7,0,0,68
6,8,6,0,68
6,9,0,0,68
7,1,3,0,68
7,2,0,0,68
7,3,2,0,68
7,4,3,0,68
7,5,1,0,68
7,6,0,0,68
7,7,2,0,68
7,8,0,0,68
7,9,0,0,68
8,1,5,0,68
8,2,1,0,68
8,3,0,0,68
8,4,1,0,68
8,5,1,0,68
8,6,0,0,68
8,7,3,0,68
8,8,2,0,68
8,9,0,0,68
9,1,8,0,68
9,2,0,0,68
9,3,1,0,68
9,4,0,0,68
9,5,0,0,68
9,6,6,0,68
9,7,0,0,68
9,8,1,0,68
9,9,1,0,68
10,1,2,0,68
10,2,0,0,68
10,3,1,0,68
10,4,3,0,68
10,5,1,0,68
10,6,0,0,68
10,7,0,0,68
10,8,1,0,68
10,9,1,0,68
11,1,1,0,68
11,2,0,0,68
11,3,0,0,68
11,4,0,0,68
11,5,1,0,68
11,6,0,0,68
11,7,0,0,68
11,8,0,0,68
11,9,2,0,68
12,1,0,0,68
12,2,3,0,68
12,3,0,0,68
12,4,0,0,68
12,5,0,0,68
12,6,1,0,68
12,7,0,0,68
12,8,0,0,68
12,9,0,0,68
13,1,2,0,68
13,2,0,0,68
13,3,0,0,68
13,4,0,0,68
13,5,1,0,68
13,6,0,0,68
13,7,2,0,68
13,8,0,0,68
13,9,0,0,68
14,1,4,0,68
14,2,8,0,68
14,3,1,0,68
14,4,1,0,68
14,5,10,0,68
14,6,27,0,68
14,7,0,0,68
14,8,2,0,68
14,9,4,0,68
15,1,0,0,68
15,2,1,0,68
15,3,0,0,68
15,4,0,0,68
15,5,5,0,68
15,6,2,0,68
15,7,5,0,68
15,8,2,0,68
15,9,0,0,68
16,1,0,0,68
16,2,0,0,68
16,3,1,0,68
16,4,0,0,68
16,5,1,0,68
16,6,0,0,68
16,7,0,0,68
16,8,0,0,68
16,9,0,0,68
17,1,10,0,68
17,2,14,0,68
17,3,3,0,68
17,4,23,0,68
17,5,1,0,68
17,6,5,0,68
17,7,0,0,68
17,8,3,0,68
17,9,4,0,68
1,1,2,0,69
1,2,2,0,69
1,3,1,0,69
1,4,0,0,69
1,5,1,0,69
1,6,2,0,69
1,7,1,0,69
1,8,0,0,69
1,9,0,0,69
2,1,1,0,69
2,2,4,0,69
2,3,0,0,69
2,4,0,0,69
3,1,82,0,69
3,2,90,0,69
3,3,54,0,69
3,4,5,0,69
3,5,84,0,69
3,6,2,0,69
3,7,47,0,69
3,8,175,0,69
3,9,1,0,69
4,1,22,0,69
4,2,0,0,69
4,3,1,0,69
4,4,2,0,69
4,5,72,0,69
4,6,18,0,69
4,7,5,0,69
4,8,1,0,69
4,9,89,0,69
5,1,5,0,69
5,2,49,0,69
5,3,2,0,69
5,4,9,0,69
5,5,3,0,69
5,6,31,0,69
5,7,4,0,69
5,8,0,0,69
5,9,1,0,69
6,1,3,0,69
6,2,6,0,69
6,3,0,0,69
6,4,3,0,69
6,5,14,0,69
6,6,164,0,69
6,7,0,0,69
6,8,0,0,69
6,9,3,0,69
7,1,7,0,69
7,2,22,0,69
7,3,18,0,69
7,4,676,0,69
7,5,2,0,69
7,6,1,0,69
7,7,6,0,69
7,8,0,0,69
7,9,1,0,69
8,1,20,0,69
8,2,47,0,69
8,3,16,0,69
8,4,174,0,69
8,5,160,0,69
8,6,2,0,69
8,7,32,0,69
8,8,3,0,69
8,9,3,0,69
9,1,2,0,69
9,2,1,0,69
9,3,1,0,69
9,4,1,0,69
9,5,13,0,69
9,6,278,0,69
9,7,3,0,69
9,8,3,0,69
9,9,337,0,69
10,1,37,0,69
10,2,6,0,69
10,3,1,0,69
10,4,0,0,69
10,5,0,0,69
10,6,1,0,69
10,7,3,0,69
10,8,5,0,69
10,9,0,0,69
11,1,23,0,69
11,2,1,0,69
11,3,0,0,69
11,4,1,0,69
11,5,2,0,69
11,6,0,0,69
11,7,1,0,69
11,8,14,0,69
11,9,5,0,69
12,1,1,0,69
12,2,10,0,69
12,3,0,0,69
12,4,0,0,69
12,5,1,0,69
12,6,30,0,69
12,7,4,0,69
12,8,0,0,69
12,9,13,0,69
13,1,0,0,69
13,2,2,0,69
13,3,0,0,69
13,4,12,0,69
13,5,1,0,69
13,6,12,0,69
13,7,4,0,69
13,8,4,0,69
13,9,337,0,69
14,1,49,0,69
14,2,9,0,69
14,3,15,0,69
14,4,38,0,69
14,5,1330,0,69
14,6,29,0,69
14,7,10,0,69
14,8,17,0,69
14,9,3,0,69
15,1,5,0,69
15,2,11,0,69
15,3,5,0,69
15,4,0,0,69
15,5,5,0,69
15,6,3,0,69
15,7,0,0,69
15,8,0,0,69
15,9,0,0,69
16,1,5,0,69
16,2,0,0,69
16,3,4,0,69
16,4,0,0,69
16,5,0,0,69
16,6,0,0,69
16,7,7,0,69
16,8,2,0,69
16,9,1,0,69
17,1,41,0,69
17,2,911,0,69
17,3,22,0,69
17,4,129,0,69
17,5,5,0,69
17,6,3,0,69
17,7,15,0,69
17,8,2,0,69
17,9,4,0,69
1,1,0,0,6
1,2,0,0,6
1,3,0,0,6
1,4,0,0,6
1,5,0,0,6
1,6,0,0,6
1,7,0,0,6
2,1,0,0,6
2,2,0,0,6
2,3,0,0,6
2,4,0,0,6
2,5,0,0,6
3,1,0,0,6
3,2,1,0,6
3,3,0,0,6
3,4,0,0,6
3,5,0,0,6
3,6,0,0,6
3,7,0,0,6
4,1,0,0,6
4,2,1,0,6
4,3,0,0,6
4,4,0,0,6
4,5,0,0,6
4,6,0,0,6
5,1,12,0,6
5,2,0,0,6
5,3,0,0,6
5,4,0,0,6
5,5,0,0,6
5,6,0,0,6
5,7,0,0,6
6,1,5,0,6
6,2,42,0,6
6,3,1,0,6
6,4,1,0,6
6,5,60,0,6
6,6,52,0,6
6,7,4,0,6
7,1,0,0,6
7,2,0,0,6
7,3,0,0,6
7,4,0,0,6
7,5,0,0,6
7,6,0,0,6
7,7,0,0,6
8,1,2,0,6
8,2,0,0,6
8,3,1,0,6
8,4,0,0,6
8,5,0,0,6
8,6,0,0,6
8,7,0,0,6
9,1,1,0,6
9,2,0,0,6
9,3,26,0,6
9,4,0,0,6
9,5,0,0,6
9,6,1,0,6
9,7,0,0,6
10,1,15,0,6
10,2,2,0,6
10,3,0,0,6
10,4,0,0,6
10,5,7,0,6
10,6,0,0,6
10,7,0,0,6
11,1,0,0,6
11,2,0,0,6
11,3,0,0,6
11,4,0,0,6
11,5,1,0,6
11,6,0,0,6
11,7,0,0,6
12,1,4,0,6
12,2,15,0,6
12,3,1,0,6
12,4,0,0,6
12,5,1,0,6
12,6,11,0,6
12,7,0,0,6
13,1,1,0,6
13,2,0,0,6
13,3,1,0,6
13,4,2,0,6
13,5,0,0,6
13,6,0,0,6
13,7,1,0,6
14,1,60,0,6
14,2,32,0,6
14,3,0,0,6
14,4,1,0,6
14,5,4,0,6
14,6,6,0,6
14,7,5,0,6
15,1,1,0,6
15,2,0,0,6
15,3,1,0,6
15,4,0,0,6
15,5,0,0,6
15,6,0,0,6
15,7,0,0,6
16,1,1,0,6
16,2,15,0,6
16,3,5,0,6
16,4,0,0,6
16,5,0,0,6
16,6,0,0,6
16,7,0,0,6
17,1,0,0,6
17,2,0,0,6
17,3,5,0,6
17,4,2,0,6
17,5,0,0,6
17,6,10,0,6
17,7,0,0,6
18,1,0,0,6
18,2,0,0,6
18,3,0,0,6
18,4,0,0,6
1,1,8,0,70
1,2,1,0,70
1,3,0,0,70
1,4,2,0,70
1,5,0,0,70
1,6,0,0,70
1,7,3,0,70
1,8,0,0,70
1,9,0,0,70
2,1,0,0,70
2,2,0,0,70
2,3,0,0,70
2,4,0,0,70
3,1,963,0,70
3,2,252,0,70
3,3,258,0,70
3,4,59,0,70
3,5,108,0,70
3,6,16,0,70
3,7,138,0,70
3,8,1,0,70
3,9,7,0,70
4,1,18,0,70
4,2,0,0,70
4,3,5,0,70
4,4,106,0,70
4,5,49,0,70
4,6,1,0,70
4,7,0,0,70
4,8,11,0,70
4,9,2,0,70
5,1,12,0,70
5,2,17,0,70
5,3,6,0,70
5,4,13,0,70
5,5,14,0,70
5,6,2,0,70
5,7,44,0,70
5,8,3,0,70
5,9,3,0,70
6,1,7,0,70
6,2,11,0,70
6,3,14,0,70
6,4,11,0,70
6,5,5,0,70
6,6,0,0,70
6,7,15,0,70
6,8,0,0,70
6,9,28,0,70
7,1,18,0,70
7,2,34,0,70
7,3,23,0,70
7,4,4,0,70
7,5,18,0,70
7,6,0,0,70
7,7,0,0,70
7,8,2,0,70
7,9,0,0,70
8,1,23,0,70
8,2,15,0,70
8,3,6,0,70
8,4,7,0,70
8,5,1,0,70
8,6,4,0,70
8,7,33,0,70
8,8,2,0,70
8,9,10,0,70
9,1,18,0,70
9,2,13,0,70
9,3,6,0,70
9,4,11,0,70
9,5,8,0,70
9,6,0,0,70
9,7,2,0,70
9,8,7,0,70
9,9,4,0,70
10,1,139,0,70
10,2,5,0,70
10,3,2,0,70
10,4,28,0,70
10,5,3,0,70
10,6,4,0,70
10,7,444,0,70
10,8,4,0,70
10,9,9,0,70
11,1,24,0,70
11,2,8,0,70
11,3,7,0,70
11,4,3,0,70
11,5,3,0,70
11,6,0,0,70
11,7,9,0,70
11,8,0,0,70
11,9,0,0,70
12,1,4,0,70
12,2,16,0,70
12,3,2,0,70
12,4,0,0,70
12,5,2,0,70
12,6,0,0,70
12,7,2,0,70
12,8,0,0,70
12,9,0,0,70
13,1,83,0,70
13,2,6,0,70
13,3,19,0,70
13,4,0,0,70
13,5,1,0,70
13,6,5,0,70
13,7,1,0,70
13,8,1,0,70
13,9,0,0,70
14,1,82,0,70
14,2,26,0,70
14,3,75,0,70
14,4,76,0,70
14,5,13,0,70
14,6,22,0,70
14,7,15,0,70
14,8,72,0,70
14,9,13,0,70
15,1,270,0,70
15,2,20,0,70
15,3,8,0,70
15,4,0,0,70
15,5,3,0,70
15,6,12,0,70
15,7,4,0,70
15,8,2,0,70
15,9,1,0,70
16,1,0,0,70
16,2,1,0,70
16,3,1,0,70
16,4,0,0,70
16,5,0,0,70
16,6,0,0,70
16,7,8,0,70
16,8,0,0,70
16,9,13,0,70
17,1,122,0,70
17,2,22,0,70
17,3,1063,0,70
17,4,143,0,70
17,5,8,0,70
17,6,13,0,70
17,7,18,0,70
17,8,30,0,70
17,9,6,0,70
1,1,2,0,71
1,2,0,0,71
1,3,0,0,71
1,4,0,0,71
1,5,0,0,71
1,6,1,0,71
1,7,0,0,71
1,8,0,0,71
1,9,0,0,71
2,1,0,0,71
2,2,0,0,71
2,3,0,0,71
2,4,0,0,71
3,1,61,0,71
3,2,116,0,71
3,3,33,0,71
3,4,2,0,71
3,5,14,0,71
3,6,49,0,71
3,7,20,0,71
3,8,0,0,71
3,9,0,0,71
4,1,0,0,71
4,2,0,0,71
4,3,0,0,71
4,4,1,0,71
4,5,4,0,71
4,6,1,0,71
4,7,0,0,71
4,8,0,0,71
4,9,0,0,71
5,1,1,0,71
5,2,7,0,71
5,3,1,0,71
5,4,7,0,71
5,5,5,0,71
5,6,3,0,71
5,7,5,0,71
5,8,0,0,71
5,9,1,0,71
6,1,0,0,71
6,2,19,0,71
6,3,0,0,71
6,4,2,0,71
6,5,1,0,71
6,6,0,0,71
6,7,0,0,71
6,8,0,0,71
6,9,7,0,71
7,1,1,0,71
7,2,3,0,71
7,3,4,0,71
7,4,0,0,71
7,5,4,0,71
7,6,0,0,71
7,7,0,0,71
7,8,0,0,71
7,9,0,0,71
8,1,3,0,71
8,2,4,0,71
8,3,10,0,71
8,4,0,0,71
8,5,0,0,71
8,6,1,0,71
8,7,1,0,71
8,8,1,0,71
8,9,1,0,71
9,1,2,0,71
9,2,0,0,71
9,3,4,0,71
9,4,0,0,71
9,5,1,0,71
9,6,0,0,71
9,7,6,0,71
9,8,5,0,71
9,9,1,0,71
10,1,12,0,71
10,2,24,0,71
10,3,3,0,71
10,4,1,0,71
10,5,0,0,71
10,6,0,0,71
10,7,1,0,71
10,8,1,0,71
10,9,0,0,71
11,1,5,0,71
11,2,1,0,71
11,3,0,0,71
11,4,0,0,71
11,5,2,0,71
11,6,0,0,71
11,7,0,0,71
11,8,0,0,71
11,9,0,0,71
12,1,1,0,71
12,2,164,0,71
12,3,1,0,71
12,4,0,0,71
12,5,2,0,71
12,6,0,0,71
12,7,0,0,71
12,8,0,0,71
12,9,0,0,71
13,1,6,0,71
13,2,10,0,71
13,3,0,0,71
13,4,1,0,71
13,5,3,0,71
13,6,0,0,71
13,7,0,0,71
13,8,7,0,71
13,9,0,0,71
14,1,17,0,71
14,2,162,0,71
14,3,17,0,71
14,4,97,0,71
14,5,10,0,71
14,6,28,0,71
14,7,0,0,71
14,8,8,0,71
14,9,3,0,71
15,1,1,0,71
15,2,6,0,71
15,3,4,0,71
15,4,0,0,71
15,5,0,0,71
15,6,0,0,71
15,7,0,0,71
15,8,0,0,71
15,9,0,0,71
16,1,0,0,71
16,2,0,0,71
16,3,0,0,71
16,4,0,0,71
16,5,0,0,71
16,6,0,0,71
16,7,0,0,71
16,8,0,0,71
16,9,0,0,71
17,1,27,0,71
17,2,15,0,71
17,3,2,0,71
17,4,166,0,71
17,5,16,0,71
17,6,13,0,71
17,7,76,0,71
17,8,3,0,71
17,9,7,0,71
1,1,0,0,72
1,2,0,0,72
1,3,0,0,72
1,4,0,0,72
1,5,0,0,72
1,6,0,0,72
1,7,0,0,72
1,8,0,0,72
1,9,0,0,72
2,1,0,0,72
2,2,0,0,72
2,3,0,0,72
2,4,0,0,72
3,1,6,0,72
3,2,3,0,72
3,3,28,0,72
3,4,0,0,72
3,5,1,0,72
3,6,0,0,72
3,7,5,0,72
3,8,4,0,72
3,9,1,0,72
4,1,0,0,72
4,2,0,0,72
4,3,2,0,72
4,4,0,0,72
4,5,1,0,72
4,6,0,0,72
4,7,0,0,72
4,8,0,0,72
4,9,3,0,72
5,1,0,0,72
5,2,0,0,72
5,3,0,0,72
5,4,1,0,72
5,5,1,0,72
5,6,0,0,72
5,7,0,0,72
5,8,0,0,72
5,9,0,0,72
6,1,2,0,72
6,2,0,0,72
6,3,0,0,72
6,4,1,0,72
6,5,0,0,72
6,6,12,0,72
6,7,0,0,72
6,8,0,0,72
6,9,0,0,72
7,1,2,0,72
7,2,0,0,72
7,3,0,0,72
7,4,5,0,72
7,5,1,0,72
7,6,1,0,72
7,7,1,0,72
7,8,0,0,72
7,9,0,0,72
8,1,3,0,72
8,2,1,0,72
8,3,0,0,72
8,4,2,0,72
8,5,75,0,72
8,6,0,0,72
8,7,1,0,72
8,8,0,0,72
8,9,0,0,72
9,1,0,0,72
9,2,0,0,72
9,3,0,0,72
9,4,0,0,72
9,5,0,0,72
9,6,7,0,72
9,7,0,0,72
9,8,0,0,72
9,9,6,0,72
10,1,6,0,72
10,2,0,0,72
10,3,0,0,72
10,4,0,0,72
10,5,0,0,72
10,6,0,0,72
10,7,0,0,72
10,8,0,0,72
10,9,2,0,72
11,1,0,0,72
11,2,0,0,72
11,3,0,0,72
11,4,0,0,72
11,5,0,0,72
11,6,0,0,72
11,7,0,0,72
11,8,1,0,72
11,9,0,0,72
12,1,1,0,72
12,2,0,0,72
12,3,0,0,72
12,4,0,0,72
12,5,0,0,72
12,6,11,0,72
12,7,0,0,72
12,8,0,0,72
12,9,3,0,72
13,1,0,0,72
13,2,0,0,72
13,3,0,0,72
13,4,0,0,72
13,5,0,0,72
13,6,13,0,72
13,7,0,0,72
13,8,0,0,72
13,9,5,0,72
14,1,34,0,72
14,2,2,0,72
14,3,1,0,72
14,4,9,0,72
14,5,125,0,72
14,6,4,0,72
14,7,0,0,72
14,8,3,0,72
14,9,5,0,72
15,1,0,0,72
15,2,0,0,72
15,3,0,0,72
15,4,0,0,72
15,5,0,0,72
15,6,0,0,72
15,7,0,0,72
15,8,0,0,72
15,9,0,0,72
16,1,0,0,72
16,2,0,0,72
16,3,13,0,72
16,4,0,0,72
16,5,0,0,72
16,6,2,0,72
16,7,0,0,72
16,8,0,0,72
16,9,0,0,72
17,1,8,0,72
17,2,21,0,72
17,3,1,0,72
17,4,48,0,72
17,5,0,0,72
17,6,1,0,72
17,7,2,0,72
17,8,0,0,72
17,9,0,0,72
1,1,9,0,73
1,2,0,0,73
1,3,1,0,73
1,4,0,0,73
1,5,1,0,73
1,6,0,0,73
1,7,0,0,73
1,8,1,0,73
1,9,0,0,73
2,1,1,0,73
2,2,0,0,73
2,3,0,0,73
2,4,0,0,73
3,1,394,0,73
3,2,657,0,73
3,3,253,0,73
3,4,67,0,73
3,5,146,0,73
3,6,18,0,73
3,7,221,0,73
3,8,13,0,73
3,9,16,0,73
4,1,31,0,73
4,2,2,0,73
4,3,52,0,73
4,4,20,0,73
4,5,32,0,73
4,6,39,0,73
4,7,1,0,73
4,8,13,0,73
4,9,4,0,73
5,1,24,0,73
5,2,108,0,73
5,3,14,0,73
5,4,18,0,73
5,5,19,0,73
5,6,76,0,73
5,7,37,0,73
5,8,0,0,73
5,9,0,0,73
6,1,1,0,73
6,2,13,0,73
6,3,1,0,73
6,4,17,0,73
6,5,6,0,73
6,6,0,0,73
6,7,64,0,73
6,8,12,0,73
6,9,0,0,73
7,1,19,0,73
7,2,38,0,73
7,3,24,0,73
7,4,10,0,73
7,5,17,0,73
7,6,0,0,73
7,7,1,0,73
7,8,0,0,73
7,9,1,0,73
8,1,156,0,73
8,2,9,0,73
8,3,14,0,73
8,4,3,0,73
8,5,3,0,73
8,6,3,0,73
8,7,30,0,73
8,8,9,0,73
8,9,3,0,73
9,1,34,0,73
9,2,5,0,73
9,3,0,0,73
9,4,11,0,73
9,5,2,0,73
9,6,14,0,73
9,7,1,0,73
9,8,5,0,73
9,9,16,0,73
10,1,152,0,73
10,2,23,0,73
10,3,110,0,73
10,4,55,0,73
10,5,9,0,73
10,6,2,0,73
10,7,38,0,73
10,8,11,0,73
10,9,17,0,73
11,1,14,0,73
11,2,0,0,73
11,3,2,0,73
11,4,0,0,73
11,5,1,0,73
11,6,0,0,73
11,7,0,0,73
11,8,0,0,73
11,9,0,0,73
12,1,16,0,73
12,2,51,0,73
12,3,0,0,73
12,4,20,0,73
12,5,9,0,73
12,6,4,0,73
12,7,0,0,73
12,8,0,0,73
12,9,0,0,73
13,1,32,0,73
13,2,5,0,73
13,3,3,0,73
13,4,1,0,73
13,5,50,0,73
13,6,16,0,73
13,7,35,0,73
13,8,2,0,73
13,9,1,0,73
14,1,56,0,73
14,2,47,0,73
14,3,29,0,73
14,4,107,0,73
14,5,58,0,73
14,6,612,0,73
14,7,11,0,73
14,8,28,0,73
14,9,16,0,73
15,1,12,0,73
15,2,59,0,73
15,3,25,0,73
15,4,13,0,73
15,5,57,0,73
15,6,3,0,73
15,7,20,0,73
15,8,16,0,73
15,9,1,0,73
16,1,29,0,73
16,2,1,0,73
16,3,1,0,73
16,4,0,0,73
16,5,8,0,73
16,6,0,0,73
16,7,1,0,73
16,8,0,0,73
16,9,6,0,73
17,1,82,0,73
17,2,91,0,73
17,3,80,0,73
17,4,132,0,73
17,5,20,0,73
17,6,79,0,73
17,7,16,0,73
17,8,21,0,73
17,9,17,0,73
1,1,1,0,74
1,2,0,0,74
1,3,1,0,74
1,4,0,0,74
1,5,0,0,74
1,6,0,0,74
1,7,0,0,74
1,8,0,0,74
1,9,0,0,74
2,1,0,0,74
2,2,0,0,74
2,3,0,0,74
2,4,0,0,74
3,1,37,0,74
3,2,33,0,74
3,3,25,0,74
3,4,9,0,74
3,5,34,0,74
3,6,39,0,74
3,7,18,0,74
3,8,1,0,74
3,9,1,0,74
4,1,5,0,74
4,2,0,0,74
4,3,3,0,74
4,4,0,0,74
4,5,38,0,74
4,6,13,0,74
