nlista,nlistamacro,nrcandi,nome,nome2,blocco_ins,idComune
15,10,4,BARBARA BATTISTI,BARBARA BATTISTI,N,18
15,10,5,ELOISA FERRI,ELOISA FERRI,N,18
15,10,6,PAOLO PEDRETTI,PAOLO PEDRETTI,N,18
15,10,7,MAURO RUGGIERI,MAURO RUGGIERI,N,18
16,8,2,GIACOMO ROSSI,GIACOMO ROSSI,N,18
16,8,3,LUCIO POMPILI,LUCIO POMPILI,N,18
16,8,1,LUCIA TARSI,LUCIA TARSI,N,18
16,8,4,GIORGIO CATTO',GIORGIO CATTO',N,18
16,8,5,TATIANA BETONICA,TATIANA BETONICA,N,18
16,8,6,DANIELA FRADELLONI,DANIELA FRADELLONI,N,18
16,8,7,GIORGIA GIACOMUZZI,GIORGIA GIACOMUZZI,N,18
17,7,4,LORELLA GALANTE,LORELLA GALANTE,N,18
17,7,1,DAVIDE DELVECCHIO,DAVIDE DELVECCHIO,N,18
17,7,2,FRANCESCA CECCHINI,FRANCESCA CECCHINI,N,18
17,7,6,MARCELLO MEI,MARCELLO MEI,N,18
17,7,3,BRUNA CHIUSELLI,BRUNA CHIUSELLI,N,18
17,7,5,FABIO GIOVANELLI,FABIO GIOVANELLI,N,18
17,7,7,DOMENICO PALOMBARO detto NICO,DOMENICO PALOMBARO detto NICO,N,18
18,3,1,ANNA RITA IANNETTI,ANNA RITA IANNETTI,N,18
18,3,2,ENRICO GENNARI,ENRICO GENNARI,N,18
18,3,3,SARA BURESTI,SARA BURESTI,N,18
18,3,4,MIRKO MARIGHELLA,MIRKO MARIGHELLA,N,18
1,18,2,FRANCESCA ANNALISA ANTOLINI,FRANCESCA ANNALISA ANTOLINI,N,190
1,18,1,UGO PAZZI,UGO PAZZI,N,190
1,18,3,MARCO FEROCI,MARCO FEROCI,N,190
1,18,4,GIADA PASQUINI,GIADA PASQUINI,N,190
2,16,1,FABRIZIO CESETTI,FABRIZIO CESETTI,N,190
2,16,2,FRANCESCO GIACINTI,FRANCESCO GIACINTI,N,190
2,16,3,MARIA TERESA ILLUMINATI,MARIA TERESA ILLUMINATI,N,190
2,16,4,ANNALINDA PASQUALI,ANNALINDA PASQUALI,N,190
3,15,1,SONIA CAPECI,SONIA CAPECI,N,190
3,15,2,FRANCO MENICANI,FRANCO MENICANI,N,190
3,15,3,REZA SAEE,REZA SAEE,N,190
3,15,4,ANNUNZIATA UBALDI,ANNUNZIATA UBALDI,N,190
4,14,3,FABIO D'ERASMO,FABIO D'ERASMO,N,190
4,14,2,MILENA SEBASTIANI,MILENA SEBASTIANI,N,190
4,14,4,EMANUELA LANFRANCHI,EMANUELA LANFRANCHI,N,190
4,14,1,ALESSIO TERRENZI,ALESSIO TERRENZI,N,190
5,13,3,VINCENZO GARINO,VINCENZO GARINO,N,190
5,13,1,MARIKA ALESIANI,MARIKA ALESIANI,N,190
5,13,2,SABRINA ATTANASIO,SABRINA ATTANASIO,N,190
5,13,4,MASSIMO SERENA,MASSIMO SERENA,N,190
6,17,1,MAURA MALASPINA,MAURA MALASPINA,N,190
6,17,2,GIANCARLO FERMANI,GIANCARLO FERMANI,N,190
6,17,3,MARIA ROSARIA BORRIELLO,MARIA ROSARIA BORRIELLO,N,190
6,17,4,GIAMPIETRO CAPPELLA,GIAMPIETRO CAPPELLA,N,190
7,1,1,MASSIMILIANO MARCIANESI,MASSIMILIANO MARCIANESI,N,190
7,1,2,SARA TRENTANNI,SARA TRENTANNI,N,190
7,1,3,LORENZO D'ONOFRIO,LORENZO D'ONOFRIO,N,190
7,1,4,STEFANIA DE LEONIBUS,STEFANIA DE LEONIBUS,N,190
8,3,1,JENNY GAIA FICCADENTI,JENNY GAIA FICCADENTI,N,190
8,3,2,SIMONE BERTI,SIMONE BERTI,N,190
9,11,4,GELSOMINA VISCIONE,GELSOMINA VISCIONE,N,190
9,11,3,STEFANO RICCI,STEFANO RICCI,N,190
9,11,1,FABIO BERNARDINI,FABIO BERNARDINI,N,190
9,11,2,LUISELLA PIERONI,LUISELLA PIERONI,N,190
10,4,1,GIORGIO RACCICHINI,GIORGIO RACCICHINI,N,190
10,4,2,PATRIZIA SERAFINI,PATRIZIA SERAFINI,N,190
10,4,3,FILIPPO PANNELLI,FILIPPO PANNELLI,N,190
10,4,4,LUCIA ADDARIO,LUCIA ADDARIO,N,190
11,6,4,DANIELA TISI,DANIELA TISI,N,190
11,6,2,MAURO LUCENTINI,MAURO LUCENTINI,N,190
11,6,1,MARZIA MALAIGIA,MARZIA MALAIGIA,N,190
11,6,3,MARCO MARINANGELI,MARCO MARINANGELI,N,190
12,7,1,MORENO BELLESI,MORENO BELLESI,N,190
12,7,3,CATERINA DONATI,CATERINA DONATI,N,190
12,7,2,GIAMBATTISTA CATALINI,GIAMBATTISTA CATALINI,N,190
12,7,4,LUCIA PARLATONI,LUCIA PARLATONI,N,190
13,5,3,ANDREA PUTZU,ANDREA PUTZU,N,190
13,5,1,SATURNINO DI RUSCIO,SATURNINO DI RUSCIO,N,190
13,5,2,ROMINA GUALTIERI,ROMINA GUALTIERI,N,190
13,5,4,MARIA LINA VITTURINI,MARIA LINA VITTURINI,N,190
14,8,4,MARCO ROTONI,MARCO ROTONI,N,190
14,8,3,GIOVANNA PACI,GIOVANNA PACI,N,190
14,8,2,MONIA MONALDI,MONIA MONALDI,N,190
14,8,1,UBALDO BELLETTI,UBALDO BELLETTI,N,190
15,10,1,NAZZARENO BIONDI,NAZZARENO BIONDI,N,190
15,10,2,BIANCA MARIA BRILLANTINI,BIANCA MARIA BRILLANTINI,N,190
15,10,3,MAURIZIO VITTORIO PIERGALLINI,MAURIZIO VITTORIO PIERGALLINI,N,190
15,10,4,MICHELA POLIMANTI,MICHELA POLIMANTI,N,190
16,9,4,LANDO SILIQUINI,LANDO SILIQUINI,N,190
16,9,1,JESSICA MARCOZZI,JESSICA MARCOZZI,N,190
16,9,2,GIOVANNI LANCIOTTI,GIOVANNI LANCIOTTI,N,190
16,9,3,SILVIA DE SANTIS,SILVIA DE SANTIS,N,190
17,2,1,STEFANIA ACQUATICCI,STEFANIA ACQUATICCI,N,190
17,2,2,MASSIMO DIVISI,MASSIMO DIVISI,N,190
17,2,3,GIULIANA CRISANTI,GIULIANA CRISANTI,N,190
17,2,4,MARIANO MORESI,MARIANO MORESI,N,190
18,12,1,MIRKO TEMPERINI,MIRKO TEMPERINI,N,190
18,12,3,ANGELA MORGANTI,ANGELA MORGANTI,N,190
18,12,2,CATIA ORLANDI,CATIA ORLANDI,N,190
18,12,4,ADRIANO PELIS SANSEDONI,ADRIANO PELIS SANSEDONI,N,190
1,18,1,UGO PAZZI,UGO PAZZI,N,191
1,18,2,FRANCESCA ANNALISA ANTOLINI,FRANCESCA ANNALISA ANTOLINI,N,191
1,18,3,MARCO FEROCI,MARCO FEROCI,N,191
1,18,4,GIADA PASQUINI,GIADA PASQUINI,N,191
2,16,1,FABRIZIO CESETTI,FABRIZIO CESETTI,N,191
2,16,2,FRANCESCO GIACINTI,FRANCESCO GIACINTI,N,191
2,16,3,MARIA TERESA ILLUMINATI,MARIA TERESA ILLUMINATI,N,191
2,16,4,ANNALINDA PASQUALI,ANNALINDA PASQUALI,N,191
3,15,1,SONIA CAPECI,SONIA CAPECI,N,191
3,15,2,FRANCO MENICANI,FRANCO MENICANI,N,191
3,15,3,REZA SAEE,REZA SAEE,N,191
3,15,4,ANNUNZIATA UBALDI,ANNUNZIATA UBALDI,N,191
4,14,2,MILENA SEBASTIANI,MILENA SEBASTIANI,N,191
4,14,1,ALESSIO TERRENZI,ALESSIO TERRENZI,N,191
4,14,3,FABIO D'ERASMO,FABIO D'ERASMO,N,191
4,14,4,EMANUELA LANFRANCHI,EMANUELA LANFRANCHI,N,191
5,13,1,MARIKA ALESIANI,MARIKA ALESIANI,N,191
5,13,2,SABRINA ATTANASIO,SABRINA ATTANASIO,N,191
5,13,3,VINCENZO GARINO,VINCENZO GARINO,N,191
5,13,4,MASSIMO SERENA,MASSIMO SERENA,N,191
6,17,1,MAURA MALASPINA,MAURA MALASPINA,N,191
6,17,2,GIANCARLO FERMANI,GIANCARLO FERMANI,N,191
6,17,3,MARIA ROSARIA BORRIELLO,MARIA ROSARIA BORRIELLO,N,191
6,17,4,GIAMPIETRO CAPPELLA,GIAMPIETRO CAPPELLA,N,191
7,1,1,MASSIMILIANO MARCIANESI,MASSIMILIANO MARCIANESI,N,191
7,1,2,SARA TRENTANNI,SARA TRENTANNI,N,191
7,1,3,LORENZO D'ONOFRIO,LORENZO D'ONOFRIO,N,191
7,1,4,STEFANIA DE LEONIBUS,STEFANIA DE LEONIBUS,N,191
8,3,1,JENNY GAIA FICCADENTI,JENNY GAIA FICCADENTI,N,191
8,3,2,SIMONE BERTI,SIMONE BERTI,N,191
9,11,3,STEFANO RICCI,STEFANO RICCI,N,191
9,11,2,LUISELLA PIERONI,LUISELLA PIERONI,N,191
9,11,1,FABIO BERNARDINI,FABIO BERNARDINI,N,191
9,11,4,GELSOMINA VISCIONE,GELSOMINA VISCIONE,N,191
10,4,1,GIORGIO RACCICHINI,GIORGIO RACCICHINI,N,191
10,4,2,PATRIZIA SERAFINI,PATRIZIA SERAFINI,N,191
10,4,3,FILIPPO PANNELLI,FILIPPO PANNELLI,N,191
10,4,4,LUCIA ADDARIO,LUCIA ADDARIO,N,191
11,6,2,MAURO LUCENTINI,MAURO LUCENTINI,N,191
11,6,3,MARCO MARINANGELI,MARCO MARINANGELI,N,191
11,6,4,DANIELA TISI,DANIELA TISI,N,191
11,6,1,MARZIA MALAIGIA,MARZIA MALAIGIA,N,191
12,7,2,GIAMBATTISTA CATALINI,GIAMBATTISTA CATALINI,N,191
12,7,1,MORENO BELLESI,MORENO BELLESI,N,191
12,7,3,CATERINA DONATI,CATERINA DONATI,N,191
12,7,4,LUCIA PARLATONI,LUCIA PARLATONI,N,191
13,5,2,ROMINA GUALTIERI,ROMINA GUALTIERI,N,191
13,5,1,SATURNINO DI RUSCIO,SATURNINO DI RUSCIO,N,191
13,5,3,ANDREA PUTZU,ANDREA PUTZU,N,191
13,5,4,MARIA LINA VITTURINI,MARIA LINA VITTURINI,N,191
14,8,4,MARCO ROTONI,MARCO ROTONI,N,191
14,8,1,UBALDO BELLETTI,UBALDO BELLETTI,N,191
14,8,2,MONIA MONALDI,MONIA MONALDI,N,191
14,8,3,GIOVANNA PACI,GIOVANNA PACI,N,191
15,10,1,NAZZARENO BIONDI,NAZZARENO BIONDI,N,191
15,10,2,BIANCA MARIA BRILLANTINI,BIANCA MARIA BRILLANTINI,N,191
15,10,3,MAURIZIO VITTORIO PIERGALLINI,MAURIZIO VITTORIO PIERGALLINI,N,191
15,10,4,MICHELA POLIMANTI,MICHELA POLIMANTI,N,191
16,9,1,JESSICA MARCOZZI,JESSICA MARCOZZI,N,191
16,9,4,LANDO SILIQUINI,LANDO SILIQUINI,N,191
16,9,2,GIOVANNI LANCIOTTI,GIOVANNI LANCIOTTI,N,191
16,9,3,SILVIA DE SANTIS,SILVIA DE SANTIS,N,191
17,2,1,STEFANIA ACQUATICCI,STEFANIA ACQUATICCI,N,191
17,2,2,MASSIMO DIVISI,MASSIMO DIVISI,N,191
17,2,3,GIULIANA CRISANTI,GIULIANA CRISANTI,N,191
17,2,4,MARIANO MORESI,MARIANO MORESI,N,191
18,12,1,MIRKO TEMPERINI,MIRKO TEMPERINI,N,191
18,12,2,CATIA ORLANDI,CATIA ORLANDI,N,191
18,12,3,ANGELA MORGANTI,ANGELA MORGANTI,N,191
18,12,4,ADRIANO PELIS SANSEDONI,ADRIANO PELIS SANSEDONI,N,191
1,18,2,FRANCESCA ANNALISA ANTOLINI,FRANCESCA ANNALISA ANTOLINI,N,192
1,18,1,UGO PAZZI,UGO PAZZI,N,192
1,18,3,MARCO FEROCI,MARCO FEROCI,N,192
1,18,4,GIADA PASQUINI,GIADA PASQUINI,N,192
2,16,1,FABRIZIO CESETTI,FABRIZIO CESETTI,N,192
2,16,2,FRANCESCO GIACINTI,FRANCESCO GIACINTI,N,192
2,16,4,ANNALINDA PASQUALI,ANNALINDA PASQUALI,N,192
2,16,3,MARIA TERESA ILLUMINATI,MARIA TERESA ILLUMINATI,N,192
3,15,3,REZA SAEE,REZA SAEE,N,192
3,15,4,ANNUNZIATA UBALDI,ANNUNZIATA UBALDI,N,192
3,15,1,SONIA CAPECI,SONIA CAPECI,N,192
3,15,2,FRANCO MENICANI,FRANCO MENICANI,N,192
4,14,3,FABIO D'ERASMO,FABIO D'ERASMO,N,192
4,14,4,EMANUELA LANFRANCHI,EMANUELA LANFRANCHI,N,192
4,14,1,ALESSIO TERRENZI,ALESSIO TERRENZI,N,192
4,14,2,MILENA SEBASTIANI,MILENA SEBASTIANI,N,192
5,13,4,MASSIMO SERENA,MASSIMO SERENA,N,192
5,13,1,MARIKA ALESIANI,MARIKA ALESIANI,N,192
5,13,2,SABRINA ATTANASIO,SABRINA ATTANASIO,N,192
5,13,3,VINCENZO GARINO,VINCENZO GARINO,N,192
6,17,1,MAURA MALASPINA,MAURA MALASPINA,N,192
6,17,2,GIANCARLO FERMANI,GIANCARLO FERMANI,N,192
6,17,3,MARIA ROSARIA BORRIELLO,MARIA ROSARIA BORRIELLO,N,192
6,17,4,GIAMPIETRO CAPPELLA,GIAMPIETRO CAPPELLA,N,192
7,1,1,MASSIMILIANO MARCIANESI,MASSIMILIANO MARCIANESI,N,192
7,1,2,SARA TRENTANNI,SARA TRENTANNI,N,192
7,1,3,LORENZO D'ONOFRIO,LORENZO D'ONOFRIO,N,192
7,1,4,STEFANIA DE LEONIBUS,STEFANIA DE LEONIBUS,N,192
8,3,1,JENNY GAIA FICCADENTI,JENNY GAIA FICCADENTI,N,192
8,3,2,SIMONE BERTI,SIMONE BERTI,N,192
9,11,4,GELSOMINA VISCIONE,GELSOMINA VISCIONE,N,192
9,11,1,FABIO BERNARDINI,FABIO BERNARDINI,N,192
9,11,2,LUISELLA PIERONI,LUISELLA PIERONI,N,192
9,11,3,STEFANO RICCI,STEFANO RICCI,N,192
10,4,1,GIORGIO RACCICHINI,GIORGIO RACCICHINI,N,192
10,4,2,PATRIZIA SERAFINI,PATRIZIA SERAFINI,N,192
10,4,3,FILIPPO PANNELLI,FILIPPO PANNELLI,N,192
10,4,4,LUCIA ADDARIO,LUCIA ADDARIO,N,192
11,6,2,MAURO LUCENTINI,MAURO LUCENTINI,N,192
11,6,4,DANIELA TISI,DANIELA TISI,N,192
11,6,1,MARZIA MALAIGIA,MARZIA MALAIGIA,N,192
11,6,3,MARCO MARINANGELI,MARCO MARINANGELI,N,192
12,7,2,GIAMBATTISTA CATALINI,GIAMBATTISTA CATALINI,N,192
12,7,1,MORENO BELLESI,MORENO BELLESI,N,192
12,7,3,CATERINA DONATI,CATERINA DONATI,N,192
12,7,4,LUCIA PARLATONI,LUCIA PARLATONI,N,192
13,5,3,ANDREA PUTZU,ANDREA PUTZU,N,192
13,5,2,ROMINA GUALTIERI,ROMINA GUALTIERI,N,192
13,5,1,SATURNINO DI RUSCIO,SATURNINO DI RUSCIO,N,192
13,5,4,MARIA LINA VITTURINI,MARIA LINA VITTURINI,N,192
14,8,2,MONIA MONALDI,MONIA MONALDI,N,192
14,8,4,MARCO ROTONI,MARCO ROTONI,N,192
14,8,1,UBALDO BELLETTI,UBALDO BELLETTI,N,192
14,8,3,GIOVANNA PACI,GIOVANNA PACI,N,192
15,10,1,NAZZARENO BIONDI,NAZZARENO BIONDI,N,192
15,10,2,BIANCA MARIA BRILLANTINI,BIANCA MARIA BRILLANTINI,N,192
15,10,3,MAURIZIO VITTORIO PIERGALLINI,MAURIZIO VITTORIO PIERGALLINI,N,192
15,10,4,MICHELA POLIMANTI,MICHELA POLIMANTI,N,192
16,9,1,JESSICA MARCOZZI,JESSICA MARCOZZI,N,192
16,9,2,GIOVANNI LANCIOTTI,GIOVANNI LANCIOTTI,N,192
16,9,4,LANDO SILIQUINI,LANDO SILIQUINI,N,192
16,9,3,SILVIA DE SANTIS,SILVIA DE SANTIS,N,192
17,2,1,STEFANIA ACQUATICCI,STEFANIA ACQUATICCI,N,192
17,2,2,MASSIMO DIVISI,MASSIMO DIVISI,N,192
17,2,3,GIULIANA CRISANTI,GIULIANA CRISANTI,N,192
17,2,4,MARIANO MORESI,MARIANO MORESI,N,192
18,12,1,MIRKO TEMPERINI,MIRKO TEMPERINI,N,192
18,12,3,ANGELA MORGANTI,ANGELA MORGANTI,N,192
18,12,2,CATIA ORLANDI,CATIA ORLANDI,N,192
18,12,4,ADRIANO PELIS SANSEDONI,ADRIANO PELIS SANSEDONI,N,192
1,18,2,FRANCESCA ANNALISA ANTOLINI,FRANCESCA ANNALISA ANTOLINI,N,193
1,18,1,UGO PAZZI,UGO PAZZI,N,193
1,18,3,MARCO FEROCI,MARCO FEROCI,N,193
1,18,4,GIADA PASQUINI,GIADA PASQUINI,N,193
2,16,1,FABRIZIO CESETTI,FABRIZIO CESETTI,N,193
2,16,2,FRANCESCO GIACINTI,FRANCESCO GIACINTI,N,193
2,16,4,ANNALINDA PASQUALI,ANNALINDA PASQUALI,N,193
2,16,3,MARIA TERESA ILLUMINATI,MARIA TERESA ILLUMINATI,N,193
3,15,1,SONIA CAPECI,SONIA CAPECI,N,193
3,15,4,ANNUNZIATA UBALDI,ANNUNZIATA UBALDI,N,193
3,15,2,FRANCO MENICANI,FRANCO MENICANI,N,193
3,15,3,REZA SAEE,REZA SAEE,N,193
4,14,2,MILENA SEBASTIANI,MILENA SEBASTIANI,N,193
4,14,3,FABIO D'ERASMO,FABIO D'ERASMO,N,193
4,14,4,EMANUELA LANFRANCHI,EMANUELA LANFRANCHI,N,193
4,14,1,ALESSIO TERRENZI,ALESSIO TERRENZI,N,193
5,13,1,MARIKA ALESIANI,MARIKA ALESIANI,N,193
5,13,2,SABRINA ATTANASIO,SABRINA ATTANASIO,N,193
5,13,3,VINCENZO GARINO,VINCENZO GARINO,N,193
5,13,4,MASSIMO SERENA,MASSIMO SERENA,N,193
6,17,1,MAURA MALASPINA,MAURA MALASPINA,N,193
6,17,2,GIANCARLO FERMANI,GIANCARLO FERMANI,N,193
6,17,3,MARIA ROSARIA BORRIELLO,MARIA ROSARIA BORRIELLO,N,193
6,17,4,GIAMPIETRO CAPPELLA,GIAMPIETRO CAPPELLA,N,193
7,1,1,MASSIMILIANO MARCIANESI,MASSIMILIANO MARCIANESI,N,193
7,1,2,SARA TRENTANNI,SARA TRENTANNI,N,193
7,1,3,LORENZO D'ONOFRIO,LORENZO D'ONOFRIO,N,193
7,1,4,STEFANIA DE LEONIBUS,STEFANIA DE LEONIBUS,N,193
8,3,1,JENNY GAIA FICCADENTI,JENNY GAIA FICCADENTI,N,193
8,3,2,SIMONE BERTI,SIMONE BERTI,N,193
9,11,3,STEFANO RICCI,STEFANO RICCI,N,193
9,11,1,FABIO BERNARDINI,FABIO BERNARDINI,N,193
9,11,2,LUISELLA PIERONI,LUISELLA PIERONI,N,193
9,11,4,GELSOMINA VISCIONE,GELSOMINA VISCIONE,N,193
10,4,1,GIORGIO RACCICHINI,GIORGIO RACCICHINI,N,193
10,4,2,PATRIZIA SERAFINI,PATRIZIA SERAFINI,N,193
10,4,3,FILIPPO PANNELLI,FILIPPO PANNELLI,N,193
10,4,4,LUCIA ADDARIO,LUCIA ADDARIO,N,193
11,6,2,MAURO LUCENTINI,MAURO LUCENTINI,N,193
11,6,4,DANIELA TISI,DANIELA TISI,N,193
11,6,1,MARZIA MALAIGIA,MARZIA MALAIGIA,N,193
11,6,3,MARCO MARINANGELI,MARCO MARINANGELI,N,193
12,7,2,GIAMBATTISTA CATALINI,GIAMBATTISTA CATALINI,N,193
12,7,3,CATERINA DONATI,CATERINA DONATI,N,193
12,7,4,LUCIA PARLATONI,LUCIA PARLATONI,N,193
12,7,1,MORENO BELLESI,MORENO BELLESI,N,193
13,5,3,ANDREA PUTZU,ANDREA PUTZU,N,193
13,5,1,SATURNINO DI RUSCIO,SATURNINO DI RUSCIO,N,193
13,5,2,ROMINA GUALTIERI,ROMINA GUALTIERI,N,193
13,5,4,MARIA LINA VITTURINI,MARIA LINA VITTURINI,N,193
14,8,4,MARCO ROTONI,MARCO ROTONI,N,193
14,8,3,GIOVANNA PACI,GIOVANNA PACI,N,193
14,8,2,MONIA MONALDI,MONIA MONALDI,N,193
14,8,1,UBALDO BELLETTI,UBALDO BELLETTI,N,193
15,10,3,MAURIZIO VITTORIO PIERGALLINI,MAURIZIO VITTORIO PIERGALLINI,N,193
15,10,1,NAZZARENO BIONDI,NAZZARENO BIONDI,N,193
15,10,4,MICHELA POLIMANTI,MICHELA POLIMANTI,N,193
15,10,2,BIANCA MARIA BRILLANTINI,BIANCA MARIA BRILLANTINI,N,193
16,9,1,JESSICA MARCOZZI,JESSICA MARCOZZI,N,193
16,9,4,LANDO SILIQUINI,LANDO SILIQUINI,N,193
16,9,2,GIOVANNI LANCIOTTI,GIOVANNI LANCIOTTI,N,193
16,9,3,SILVIA DE SANTIS,SILVIA DE SANTIS,N,193
17,2,1,STEFANIA ACQUATICCI,STEFANIA ACQUATICCI,N,193
17,2,2,MASSIMO DIVISI,MASSIMO DIVISI,N,193
17,2,3,GIULIANA CRISANTI,GIULIANA CRISANTI,N,193
17,2,4,MARIANO MORESI,MARIANO MORESI,N,193
18,12,3,ANGELA MORGANTI,ANGELA MORGANTI,N,193
18,12,1,MIRKO TEMPERINI,MIRKO TEMPERINI,N,193
18,12,2,CATIA ORLANDI,CATIA ORLANDI,N,193
18,12,4,ADRIANO PELIS SANSEDONI,ADRIANO PELIS SANSEDONI,N,193
1,18,1,UGO PAZZI,UGO PAZZI,N,194
1,18,2,FRANCESCA ANNALISA ANTOLINI,FRANCESCA ANNALISA ANTOLINI,N,194
1,18,3,MARCO FEROCI,MARCO FEROCI,N,194
1,18,4,GIADA PASQUINI,GIADA PASQUINI,N,194
2,16,1,FABRIZIO CESETTI,FABRIZIO CESETTI,N,194
2,16,2,FRANCESCO GIACINTI,FRANCESCO GIACINTI,N,194
2,16,3,MARIA TERESA ILLUMINATI,MARIA TERESA ILLUMINATI,N,194
2,16,4,ANNALINDA PASQUALI,ANNALINDA PASQUALI,N,194
3,15,2,FRANCO MENICANI,FRANCO MENICANI,N,194
3,15,1,SONIA CAPECI,SONIA CAPECI,N,194
3,15,3,REZA SAEE,REZA SAEE,N,194
3,15,4,ANNUNZIATA UBALDI,ANNUNZIATA UBALDI,N,194
4,14,3,FABIO D'ERASMO,FABIO D'ERASMO,N,194
4,14,2,MILENA SEBASTIANI,MILENA SEBASTIANI,N,194
4,14,1,ALESSIO TERRENZI,ALESSIO TERRENZI,N,194
4,14,4,EMANUELA LANFRANCHI,EMANUELA LANFRANCHI,N,194
5,13,4,MASSIMO SERENA,MASSIMO SERENA,N,194
5,13,3,VINCENZO GARINO,VINCENZO GARINO,N,194
5,13,1,MARIKA ALESIANI,MARIKA ALESIANI,N,194
5,13,2,SABRINA ATTANASIO,SABRINA ATTANASIO,N,194
6,17,3,MARIA ROSARIA BORRIELLO,MARIA ROSARIA BORRIELLO,N,194
6,17,2,GIANCARLO FERMANI,GIANCARLO FERMANI,N,194
6,17,1,MAURA MALASPINA,MAURA MALASPINA,N,194
6,17,4,GIAMPIETRO CAPPELLA,GIAMPIETRO CAPPELLA,N,194
7,1,1,MASSIMILIANO MARCIANESI,MASSIMILIANO MARCIANESI,N,194
7,1,2,SARA TRENTANNI,SARA TRENTANNI,N,194
7,1,3,LORENZO D'ONOFRIO,LORENZO D'ONOFRIO,N,194
7,1,4,STEFANIA DE LEONIBUS,STEFANIA DE LEONIBUS,N,194
8,3,1,JENNY GAIA FICCADENTI,JENNY GAIA FICCADENTI,N,194
8,3,2,SIMONE BERTI,SIMONE BERTI,N,194
9,11,3,STEFANO RICCI,STEFANO RICCI,N,194
9,11,2,LUISELLA PIERONI,LUISELLA PIERONI,N,194
9,11,4,GELSOMINA VISCIONE,GELSOMINA VISCIONE,N,194
9,11,1,FABIO BERNARDINI,FABIO BERNARDINI,N,194
10,4,1,GIORGIO RACCICHINI,GIORGIO RACCICHINI,N,194
10,4,2,PATRIZIA SERAFINI,PATRIZIA SERAFINI,N,194
10,4,3,FILIPPO PANNELLI,FILIPPO PANNELLI,N,194
10,4,4,LUCIA ADDARIO,LUCIA ADDARIO,N,194
11,6,3,MARCO MARINANGELI,MARCO MARINANGELI,N,194
11,6,2,MAURO LUCENTINI,MAURO LUCENTINI,N,194
11,6,1,MARZIA MALAIGIA,MARZIA MALAIGIA,N,194
11,6,4,DANIELA TISI,DANIELA TISI,N,194
12,7,2,GIAMBATTISTA CATALINI,GIAMBATTISTA CATALINI,N,194
12,7,4,LUCIA PARLATONI,LUCIA PARLATONI,N,194
12,7,3,CATERINA DONATI,CATERINA DONATI,N,194
12,7,1,MORENO BELLESI,MORENO BELLESI,N,194
13,5,1,SATURNINO DI RUSCIO,SATURNINO DI RUSCIO,N,194
13,5,3,ANDREA PUTZU,ANDREA PUTZU,N,194
13,5,2,ROMINA GUALTIERI,ROMINA GUALTIERI,N,194
13,5,4,MARIA LINA VITTURINI,MARIA LINA VITTURINI,N,194
14,8,3,GIOVANNA PACI,GIOVANNA PACI,N,194
14,8,4,MARCO ROTONI,MARCO ROTONI,N,194
14,8,2,MONIA MONALDI,MONIA MONALDI,N,194
14,8,1,UBALDO BELLETTI,UBALDO BELLETTI,N,194
15,10,2,BIANCA MARIA BRILLANTINI,BIANCA MARIA BRILLANTINI,N,194
15,10,3,MAURIZIO VITTORIO PIERGALLINI,MAURIZIO VITTORIO PIERGALLINI,N,194
15,10,4,MICHELA POLIMANTI,MICHELA POLIMANTI,N,194
15,10,1,NAZZARENO BIONDI,NAZZARENO BIONDI,N,194
16,9,2,GIOVANNI LANCIOTTI,GIOVANNI LANCIOTTI,N,194
16,9,1,JESSICA MARCOZZI,JESSICA MARCOZZI,N,194
16,9,3,SILVIA DE SANTIS,SILVIA DE SANTIS,N,194
16,9,4,LANDO SILIQUINI,LANDO SILIQUINI,N,194
17,2,2,MASSIMO DIVISI,MASSIMO DIVISI,N,194
17,2,1,STEFANIA ACQUATICCI,STEFANIA ACQUATICCI,N,194
17,2,3,GIULIANA CRISANTI,GIULIANA CRISANTI,N,194
17,2,4,MARIANO MORESI,MARIANO MORESI,N,194
18,12,1,MIRKO TEMPERINI,MIRKO TEMPERINI,N,194
18,12,2,CATIA ORLANDI,CATIA ORLANDI,N,194
18,12,3,ANGELA MORGANTI,ANGELA MORGANTI,N,194
18,12,4,ADRIANO PELIS SANSEDONI,ADRIANO PELIS SANSEDONI,N,194
1,18,1,UGO PAZZI,UGO PAZZI,N,195
1,18,2,FRANCESCA ANNALISA ANTOLINI,FRANCESCA ANNALISA ANTOLINI,N,195
1,18,3,MARCO FEROCI,MARCO FEROCI,N,195
1,18,4,GIADA PASQUINI,GIADA PASQUINI,N,195
2,16,1,FABRIZIO CESETTI,FABRIZIO CESETTI,N,195
2,16,2,FRANCESCO GIACINTI,FRANCESCO GIACINTI,N,195
2,16,4,ANNALINDA PASQUALI,ANNALINDA PASQUALI,N,195
2,16,3,MARIA TERESA ILLUMINATI,MARIA TERESA ILLUMINATI,N,195
3,15,4,ANNUNZIATA UBALDI,ANNUNZIATA UBALDI,N,195
3,15,1,SONIA CAPECI,SONIA CAPECI,N,195
3,15,2,FRANCO MENICANI,FRANCO MENICANI,N,195
3,15,3,REZA SAEE,REZA SAEE,N,195
4,14,2,MILENA SEBASTIANI,MILENA SEBASTIANI,N,195
4,14,1,ALESSIO TERRENZI,ALESSIO TERRENZI,N,195
4,14,3,FABIO D'ERASMO,FABIO D'ERASMO,N,195
4,14,4,EMANUELA LANFRANCHI,EMANUELA LANFRANCHI,N,195
