CODICE ISTAT,COMUNE,ln,posC,desc_lis_c,voti
042018,Falconara Marittima,3,3,PARTITO DEMOCRATICO,3343
042018,Falconara Marittima,4,3,ITALIA VIVA,245
042018,Falconara Marittima,5,3,MARCHE CORAGGIOSE,181
042018,Falconara Marittima,6,3,LE NOSTRE MARCHE e IL CENTRO,184
042018,Falconara Marittima,7,3,RINASCI MARCHE,259
042018,Falconara Marittima,8,3,MANGIALARDI PRESIDENTE,192
042018,Falconara Marittima,9,4,MOVIMENTO 5 STELLE,738
042018,Falconara Marittima,10,5,DIPENDE DA NOI,673
042018,Falconara Marittima,11,6,COMUNISTA!,176
042018,Falconara Marittima,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,63
042018,Falconara Marittima,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,322
042018,Falconara Marittima,14,7,LEGA SALVINI MARCHE,1718
042018,Falconara Marittima,15,7,CIVITAS CIVICI,347
042018,Falconara Marittima,16,7,MOVIMENTO PER LE MARCHE,39
042018,Falconara Marittima,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,2143
042019,Filottrano,1,1,VOX ITALIA MARCHE,18
042019,Filottrano,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,11
042019,Filottrano,3,3,PARTITO DEMOCRATICO,796
042019,Filottrano,4,3,ITALIA VIVA,31
042019,Filottrano,5,3,MARCHE CORAGGIOSE,41
042019,Filottrano,6,3,LE NOSTRE MARCHE e IL CENTRO,66
042019,Filottrano,7,3,RINASCI MARCHE,72
042019,Filottrano,8,3,MANGIALARDI PRESIDENTE,69
042019,Filottrano,9,4,MOVIMENTO 5 STELLE,207
042019,Filottrano,10,5,DIPENDE DA NOI,65
042019,Filottrano,11,6,COMUNISTA!,37
042019,Filottrano,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,225
042019,Filottrano,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,148
042019,Filottrano,14,7,LEGA SALVINI MARCHE,1117
042019,Filottrano,15,7,CIVITAS CIVICI,18
042019,Filottrano,16,7,MOVIMENTO PER LE MARCHE,16
042019,Filottrano,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,789
042020,Genga,1,1,VOX ITALIA MARCHE,8
042020,Genga,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,9
042020,Genga,3,3,PARTITO DEMOCRATICO,140
042020,Genga,4,3,ITALIA VIVA,17
042020,Genga,5,3,MARCHE CORAGGIOSE,7
042020,Genga,6,3,LE NOSTRE MARCHE e IL CENTRO,28
042020,Genga,7,3,RINASCI MARCHE,19
042020,Genga,8,3,MANGIALARDI PRESIDENTE,91
042020,Genga,9,4,MOVIMENTO 5 STELLE,74
042020,Genga,10,5,DIPENDE DA NOI,14
042020,Genga,11,6,COMUNISTA!,11
042020,Genga,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,20
042020,Genga,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,29
042020,Genga,14,7,LEGA SALVINI MARCHE,236
042020,Genga,15,7,CIVITAS CIVICI,1
042020,Genga,16,7,MOVIMENTO PER LE MARCHE,14
042020,Genga,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,139
042021,Jesi,1,1,VOX ITALIA MARCHE,92
042021,Jesi,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,63
042021,Jesi,3,3,PARTITO DEMOCRATICO,5203
042021,Jesi,4,3,ITALIA VIVA,360
042021,Jesi,5,3,MARCHE CORAGGIOSE,434
042021,Jesi,6,3,LE NOSTRE MARCHE e IL CENTRO,279
042021,Jesi,7,3,RINASCI MARCHE,414
042021,Jesi,8,3,MANGIALARDI PRESIDENTE,422
042021,Jesi,9,4,MOVIMENTO 5 STELLE,1226
042021,Jesi,10,5,DIPENDE DA NOI,724
042021,Jesi,11,6,COMUNISTA!,297
042021,Jesi,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,187
042021,Jesi,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,520
042021,Jesi,14,7,LEGA SALVINI MARCHE,3461
042021,Jesi,15,7,CIVITAS CIVICI,232
042021,Jesi,16,7,MOVIMENTO PER LE MARCHE,91
042021,Jesi,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,1861
042022,Loreto,1,1,VOX ITALIA MARCHE,27
042022,Loreto,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,24
042022,Loreto,3,3,PARTITO DEMOCRATICO,839
042022,Loreto,4,3,ITALIA VIVA,109
042022,Loreto,5,3,MARCHE CORAGGIOSE,138
042022,Loreto,6,3,LE NOSTRE MARCHE e IL CENTRO,107
042022,Loreto,7,3,RINASCI MARCHE,107
042022,Loreto,8,3,MANGIALARDI PRESIDENTE,98
042022,Loreto,9,4,MOVIMENTO 5 STELLE,478
042022,Loreto,10,5,DIPENDE DA NOI,93
042022,Loreto,11,6,COMUNISTA!,74
042022,Loreto,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,727
042022,Loreto,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,548
042022,Loreto,14,7,LEGA SALVINI MARCHE,1040
042022,Loreto,15,7,CIVITAS CIVICI,353
042022,Loreto,16,7,MOVIMENTO PER LE MARCHE,11
042022,Loreto,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,843
042023,Maiolati Spontini,1,1,VOX ITALIA MARCHE,8
042023,Maiolati Spontini,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,9
042023,Maiolati Spontini,3,3,PARTITO DEMOCRATICO,825
042023,Maiolati Spontini,4,3,ITALIA VIVA,31
042023,Maiolati Spontini,5,3,MARCHE CORAGGIOSE,43
042023,Maiolati Spontini,6,3,LE NOSTRE MARCHE e IL CENTRO,31
042023,Maiolati Spontini,7,3,RINASCI MARCHE,33
042023,Maiolati Spontini,8,3,MANGIALARDI PRESIDENTE,50
042023,Maiolati Spontini,9,4,MOVIMENTO 5 STELLE,165
042023,Maiolati Spontini,10,5,DIPENDE DA NOI,59
042023,Maiolati Spontini,11,6,COMUNISTA!,30
042023,Maiolati Spontini,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,22
042023,Maiolati Spontini,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,168
042023,Maiolati Spontini,14,7,LEGA SALVINI MARCHE,597
042023,Maiolati Spontini,15,7,CIVITAS CIVICI,20
042023,Maiolati Spontini,16,7,MOVIMENTO PER LE MARCHE,7
042023,Maiolati Spontini,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,363
042024,Mergo,1,1,VOX ITALIA MARCHE,4
042024,Mergo,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,2
042024,Mergo,3,3,PARTITO DEMOCRATICO,109
042024,Mergo,4,3,ITALIA VIVA,5
042024,Mergo,5,3,MARCHE CORAGGIOSE,8
042024,Mergo,6,3,LE NOSTRE MARCHE e IL CENTRO,5
042024,Mergo,7,3,RINASCI MARCHE,12
042024,Mergo,8,3,MANGIALARDI PRESIDENTE,22
042024,Mergo,9,4,MOVIMENTO 5 STELLE,23
042024,Mergo,10,5,DIPENDE DA NOI,9
042024,Mergo,11,6,COMUNISTA!,6
042024,Mergo,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,10
042024,Mergo,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,10
042024,Mergo,14,7,LEGA SALVINI MARCHE,130
042024,Mergo,15,7,CIVITAS CIVICI,21
042024,Mergo,16,7,MOVIMENTO PER LE MARCHE,1
042024,Mergo,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,92
042025,Monsano,1,1,VOX ITALIA MARCHE,3
042025,Monsano,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,5
042025,Monsano,3,3,PARTITO DEMOCRATICO,426
042025,Monsano,4,3,ITALIA VIVA,25
042025,Monsano,5,3,MARCHE CORAGGIOSE,36
042025,Monsano,6,3,LE NOSTRE MARCHE e IL CENTRO,32
042025,Monsano,7,3,RINASCI MARCHE,49
042025,Monsano,8,3,MANGIALARDI PRESIDENTE,26
042025,Monsano,9,4,MOVIMENTO 5 STELLE,133
042025,Monsano,10,5,DIPENDE DA NOI,105
042025,Monsano,11,6,COMUNISTA!,29
042025,Monsano,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,19
042025,Monsano,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,49
042025,Monsano,14,7,LEGA SALVINI MARCHE,321
042025,Monsano,15,7,CIVITAS CIVICI,16
042025,Monsano,16,7,MOVIMENTO PER LE MARCHE,6
042025,Monsano,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,174
042026,Montecarotto,1,1,VOX ITALIA MARCHE,3
042026,Montecarotto,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,9
042026,Montecarotto,3,3,PARTITO DEMOCRATICO,361
042026,Montecarotto,4,3,ITALIA VIVA,19
042026,Montecarotto,5,3,MARCHE CORAGGIOSE,30
042026,Montecarotto,6,3,LE NOSTRE MARCHE e IL CENTRO,8
042026,Montecarotto,7,3,RINASCI MARCHE,17
042026,Montecarotto,8,3,MANGIALARDI PRESIDENTE,29
042026,Montecarotto,9,4,MOVIMENTO 5 STELLE,71
042026,Montecarotto,10,5,DIPENDE DA NOI,14
042026,Montecarotto,11,6,COMUNISTA!,15
042026,Montecarotto,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,7
042026,Montecarotto,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,28
042026,Montecarotto,14,7,LEGA SALVINI MARCHE,129
042026,Montecarotto,15,7,CIVITAS CIVICI,11
042026,Montecarotto,16,7,MOVIMENTO PER LE MARCHE,2
042026,Montecarotto,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,69
042027,Montemarciano,1,1,VOX ITALIA MARCHE,19
042027,Montemarciano,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,28
042027,Montemarciano,3,3,PARTITO DEMOCRATICO,1059
042027,Montemarciano,4,3,ITALIA VIVA,195
042027,Montemarciano,5,3,MARCHE CORAGGIOSE,46
042027,Montemarciano,6,3,LE NOSTRE MARCHE e IL CENTRO,116
042027,Montemarciano,7,3,RINASCI MARCHE,151
042027,Montemarciano,8,3,MANGIALARDI PRESIDENTE,120
042027,Montemarciano,9,4,MOVIMENTO 5 STELLE,313
042027,Montemarciano,10,5,DIPENDE DA NOI,98
042027,Montemarciano,11,6,COMUNISTA!,47
042027,Montemarciano,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,27
042027,Montemarciano,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,106
042027,Montemarciano,14,7,LEGA SALVINI MARCHE,667
042027,Montemarciano,15,7,CIVITAS CIVICI,240
042027,Montemarciano,16,7,MOVIMENTO PER LE MARCHE,26
042027,Montemarciano,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,588
041009,Carpegna,10,5,DIPENDE DA NOI,2
041009,Carpegna,,,,0
041009,Carpegna,11,6,COMUNISTA!,8
041009,Carpegna,9,4,MOVIMENTO 5 STELLE,32
041009,Carpegna,4,3,ITALIA VIVA,4
041009,Carpegna,3,3,PARTITO DEMOCRATICO,136
041009,Carpegna,6,3,LE NOSTRE MARCHE e IL CENTRO,170
041009,Carpegna,5,3,MARCHE CORAGGIOSE,0
041009,Carpegna,8,3,MANGIALARDI PRESIDENTE,1
041009,Carpegna,7,3,RINASCI MARCHE,11
041009,Carpegna,1,1,VOX ITALIA MARCHE,2
041009,Carpegna,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,177
041009,Carpegna,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,42
041009,Carpegna,14,7,LEGA SALVINI MARCHE,216
041009,Carpegna,16,7,MOVIMENTO PER LE MARCHE,5
041009,Carpegna,15,7,CIVITAS CIVICI,1
041009,Carpegna,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,7
041009,Carpegna,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,3
042029,Monte Roberto,1,1,VOX ITALIA MARCHE,6
042029,Monte Roberto,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,1
042029,Monte Roberto,3,3,PARTITO DEMOCRATICO,360
042029,Monte Roberto,4,3,ITALIA VIVA,19
042029,Monte Roberto,5,3,MARCHE CORAGGIOSE,69
042029,Monte Roberto,6,3,LE NOSTRE MARCHE e IL CENTRO,19
042029,Monte Roberto,7,3,RINASCI MARCHE,22
042029,Monte Roberto,8,3,MANGIALARDI PRESIDENTE,30
042029,Monte Roberto,9,4,MOVIMENTO 5 STELLE,99
042029,Monte Roberto,10,5,DIPENDE DA NOI,32
042029,Monte Roberto,11,6,COMUNISTA!,12
042029,Monte Roberto,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,18
042029,Monte Roberto,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,56
042029,Monte Roberto,14,7,LEGA SALVINI MARCHE,291
042029,Monte Roberto,15,7,CIVITAS CIVICI,13
042029,Monte Roberto,16,7,MOVIMENTO PER LE MARCHE,4
042029,Monte Roberto,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,186
042030,Monte San Vito,1,1,VOX ITALIA MARCHE,14
042030,Monte San Vito,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,10
042030,Monte San Vito,3,3,PARTITO DEMOCRATICO,994
042030,Monte San Vito,4,3,ITALIA VIVA,40
042030,Monte San Vito,5,3,MARCHE CORAGGIOSE,55
042030,Monte San Vito,6,3,LE NOSTRE MARCHE e IL CENTRO,47
042030,Monte San Vito,7,3,RINASCI MARCHE,130
042030,Monte San Vito,8,3,MANGIALARDI PRESIDENTE,110
042030,Monte San Vito,9,4,MOVIMENTO 5 STELLE,218
042030,Monte San Vito,10,5,DIPENDE DA NOI,121
042030,Monte San Vito,11,6,COMUNISTA!,37
042030,Monte San Vito,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,21
042030,Monte San Vito,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,64
042030,Monte San Vito,14,7,LEGA SALVINI MARCHE,510
042030,Monte San Vito,15,7,CIVITAS CIVICI,35
042030,Monte San Vito,16,7,MOVIMENTO PER LE MARCHE,14
042030,Monte San Vito,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,441
042031,Morro d'Alba,1,1,VOX ITALIA MARCHE,5
042031,Morro d'Alba,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,3
042031,Morro d'Alba,3,3,PARTITO DEMOCRATICO,198
042031,Morro d'Alba,4,3,ITALIA VIVA,12
042031,Morro d'Alba,5,3,MARCHE CORAGGIOSE,16
042031,Morro d'Alba,6,3,LE NOSTRE MARCHE e IL CENTRO,26
042031,Morro d'Alba,7,3,RINASCI MARCHE,19
042031,Morro d'Alba,8,3,MANGIALARDI PRESIDENTE,20
042031,Morro d'Alba,9,4,MOVIMENTO 5 STELLE,45
042031,Morro d'Alba,10,5,DIPENDE DA NOI,18
042031,Morro d'Alba,11,6,COMUNISTA!,17
042031,Morro d'Alba,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,13
042031,Morro d'Alba,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,29
042031,Morro d'Alba,14,7,LEGA SALVINI MARCHE,150
042031,Morro d'Alba,15,7,CIVITAS CIVICI,18
042031,Morro d'Alba,16,7,MOVIMENTO PER LE MARCHE,4
042031,Morro d'Alba,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,91
042032,Numana,1,1,VOX ITALIA MARCHE,11
042032,Numana,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,14
042032,Numana,3,3,PARTITO DEMOCRATICO,379
042032,Numana,4,3,ITALIA VIVA,44
042032,Numana,5,3,MARCHE CORAGGIOSE,23
042032,Numana,6,3,LE NOSTRE MARCHE e IL CENTRO,27
042032,Numana,7,3,RINASCI MARCHE,35
042032,Numana,8,3,MANGIALARDI PRESIDENTE,24
042032,Numana,9,4,MOVIMENTO 5 STELLE,94
042032,Numana,10,5,DIPENDE DA NOI,17
042032,Numana,11,6,COMUNISTA!,31
042032,Numana,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,31
042032,Numana,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,155
042032,Numana,14,7,LEGA SALVINI MARCHE,451
042032,Numana,15,7,CIVITAS CIVICI,7
042032,Numana,16,7,MOVIMENTO PER LE MARCHE,4
042032,Numana,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,339
042033,Offagna,1,1,VOX ITALIA MARCHE,6
042033,Offagna,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,4
042033,Offagna,3,3,PARTITO DEMOCRATICO,235
042033,Offagna,4,3,ITALIA VIVA,38
042033,Offagna,5,3,MARCHE CORAGGIOSE,21
042033,Offagna,6,3,LE NOSTRE MARCHE e IL CENTRO,21
042033,Offagna,7,3,RINASCI MARCHE,35
042033,Offagna,8,3,MANGIALARDI PRESIDENTE,23
042033,Offagna,9,4,MOVIMENTO 5 STELLE,69
042033,Offagna,10,5,DIPENDE DA NOI,11
042033,Offagna,11,6,COMUNISTA!,12
042033,Offagna,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,35
042033,Offagna,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,31
042033,Offagna,14,7,LEGA SALVINI MARCHE,163
042033,Offagna,15,7,CIVITAS CIVICI,5
042033,Offagna,16,7,MOVIMENTO PER LE MARCHE,1
042033,Offagna,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,187
042034,Osimo,1,1,VOX ITALIA MARCHE,70
042034,Osimo,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,58
042034,Osimo,3,3,PARTITO DEMOCRATICO,3981
042034,Osimo,4,3,ITALIA VIVA,193
042034,Osimo,5,3,MARCHE CORAGGIOSE,241
042034,Osimo,6,3,LE NOSTRE MARCHE e IL CENTRO,158
042034,Osimo,7,3,RINASCI MARCHE,392
042034,Osimo,8,3,MANGIALARDI PRESIDENTE,168
042034,Osimo,9,4,MOVIMENTO 5 STELLE,1028
042034,Osimo,10,5,DIPENDE DA NOI,180
042034,Osimo,11,6,COMUNISTA!,312
042034,Osimo,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,2751
042034,Osimo,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,333
042034,Osimo,14,7,LEGA SALVINI MARCHE,2439
042034,Osimo,15,7,CIVITAS CIVICI,71
042034,Osimo,16,7,MOVIMENTO PER LE MARCHE,28
042034,Osimo,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,2224
042035,Ostra,1,1,VOX ITALIA MARCHE,12
042035,Ostra,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,19
042035,Ostra,3,3,PARTITO DEMOCRATICO,571
042035,Ostra,4,3,ITALIA VIVA,22
042035,Ostra,5,3,MARCHE CORAGGIOSE,20
042035,Ostra,6,3,LE NOSTRE MARCHE e IL CENTRO,87
042035,Ostra,7,3,RINASCI MARCHE,79
042035,Ostra,8,3,MANGIALARDI PRESIDENTE,88
042035,Ostra,9,4,MOVIMENTO 5 STELLE,131
042035,Ostra,10,5,DIPENDE DA NOI,31
042035,Ostra,11,6,COMUNISTA!,25
042035,Ostra,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,43
042035,Ostra,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,88
042035,Ostra,14,7,LEGA SALVINI MARCHE,459
042035,Ostra,15,7,CIVITAS CIVICI,73
042035,Ostra,16,7,MOVIMENTO PER LE MARCHE,15
042035,Ostra,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,452
042036,Ostra Vetere,1,1,VOX ITALIA MARCHE,10
042036,Ostra Vetere,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,3
042036,Ostra Vetere,3,3,PARTITO DEMOCRATICO,314
042036,Ostra Vetere,4,3,ITALIA VIVA,21
042036,Ostra Vetere,5,3,MARCHE CORAGGIOSE,13
042036,Ostra Vetere,6,3,LE NOSTRE MARCHE e IL CENTRO,31
042036,Ostra Vetere,7,3,RINASCI MARCHE,38
042036,Ostra Vetere,8,3,MANGIALARDI PRESIDENTE,37
042036,Ostra Vetere,9,4,MOVIMENTO 5 STELLE,52
042036,Ostra Vetere,10,5,DIPENDE DA NOI,18
042036,Ostra Vetere,11,6,COMUNISTA!,16
042036,Ostra Vetere,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,32
042036,Ostra Vetere,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,53
042036,Ostra Vetere,14,7,LEGA SALVINI MARCHE,264
042036,Ostra Vetere,15,7,CIVITAS CIVICI,29
042036,Ostra Vetere,16,7,MOVIMENTO PER LE MARCHE,7
042036,Ostra Vetere,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,328
042037,Poggio San Marcello,1,1,VOX ITALIA MARCHE,1
042037,Poggio San Marcello,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,1
042037,Poggio San Marcello,3,3,PARTITO DEMOCRATICO,77
042037,Poggio San Marcello,4,3,ITALIA VIVA,8
042037,Poggio San Marcello,5,3,MARCHE CORAGGIOSE,6
042037,Poggio San Marcello,6,3,LE NOSTRE MARCHE e IL CENTRO,3
042037,Poggio San Marcello,7,3,RINASCI MARCHE,4
042037,Poggio San Marcello,8,3,MANGIALARDI PRESIDENTE,9
042037,Poggio San Marcello,9,4,MOVIMENTO 5 STELLE,19
042037,Poggio San Marcello,10,5,DIPENDE DA NOI,10
042037,Poggio San Marcello,11,6,COMUNISTA!,6
042037,Poggio San Marcello,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,4
042037,Poggio San Marcello,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,19
042037,Poggio San Marcello,14,7,LEGA SALVINI MARCHE,59
042037,Poggio San Marcello,15,7,CIVITAS CIVICI,22
042037,Poggio San Marcello,16,7,MOVIMENTO PER LE MARCHE,0
042037,Poggio San Marcello,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,39
042038,Polverigi,1,1,VOX ITALIA MARCHE,13
042038,Polverigi,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,15
042038,Polverigi,3,3,PARTITO DEMOCRATICO,467
042038,Polverigi,4,3,ITALIA VIVA,83
042038,Polverigi,5,3,MARCHE CORAGGIOSE,35
042038,Polverigi,6,3,LE NOSTRE MARCHE e IL CENTRO,42
042038,Polverigi,7,3,RINASCI MARCHE,67
042038,Polverigi,8,3,MANGIALARDI PRESIDENTE,64
042038,Polverigi,9,4,MOVIMENTO 5 STELLE,162
042038,Polverigi,10,5,DIPENDE DA NOI,32
042038,Polverigi,11,6,COMUNISTA!,26
042038,Polverigi,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,81
042038,Polverigi,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,64
042038,Polverigi,14,7,LEGA SALVINI MARCHE,370
042038,Polverigi,15,7,CIVITAS CIVICI,7
042038,Polverigi,16,7,MOVIMENTO PER LE MARCHE,4
042038,Polverigi,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,353
041010,Cartoceto,10,5,DIPENDE DA NOI,42
041010,Cartoceto,,,,1
041010,Cartoceto,11,6,COMUNISTA!,24
041010,Cartoceto,9,4,MOVIMENTO 5 STELLE,307
041010,Cartoceto,4,3,ITALIA VIVA,105
041010,Cartoceto,3,3,PARTITO DEMOCRATICO,495
041010,Cartoceto,6,3,LE NOSTRE MARCHE e IL CENTRO,42
041010,Cartoceto,5,3,MARCHE CORAGGIOSE,26
041010,Cartoceto,8,3,MANGIALARDI PRESIDENTE,52
041010,Cartoceto,7,3,RINASCI MARCHE,81
041010,Cartoceto,1,1,VOX ITALIA MARCHE,8
041010,Cartoceto,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,390
041010,Cartoceto,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,320
041010,Cartoceto,14,7,LEGA SALVINI MARCHE,1225
041010,Cartoceto,16,7,MOVIMENTO PER LE MARCHE,17
041010,Cartoceto,15,7,CIVITAS CIVICI,44
041010,Cartoceto,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,87
041010,Cartoceto,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,22
042040,Rosora,1,1,VOX ITALIA MARCHE,1
042040,Rosora,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,6
042040,Rosora,3,3,PARTITO DEMOCRATICO,167
042040,Rosora,4,3,ITALIA VIVA,13
042040,Rosora,5,3,MARCHE CORAGGIOSE,19
042040,Rosora,6,3,LE NOSTRE MARCHE e IL CENTRO,9
042040,Rosora,7,3,RINASCI MARCHE,14
042040,Rosora,8,3,MANGIALARDI PRESIDENTE,78
042040,Rosora,9,4,MOVIMENTO 5 STELLE,52
042040,Rosora,10,5,DIPENDE DA NOI,8
042040,Rosora,11,6,COMUNISTA!,7
042040,Rosora,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,6
042040,Rosora,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,35
042040,Rosora,14,7,LEGA SALVINI MARCHE,180
042040,Rosora,15,7,CIVITAS CIVICI,25
042040,Rosora,16,7,MOVIMENTO PER LE MARCHE,2
042040,Rosora,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,127
042041,San Marcello,1,1,VOX ITALIA MARCHE,2
042041,San Marcello,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,4
042041,San Marcello,3,3,PARTITO DEMOCRATICO,256
042041,San Marcello,4,3,ITALIA VIVA,43
042041,San Marcello,5,3,MARCHE CORAGGIOSE,21
042041,San Marcello,6,3,LE NOSTRE MARCHE e IL CENTRO,12
042041,San Marcello,7,3,RINASCI MARCHE,20
042041,San Marcello,8,3,MANGIALARDI PRESIDENTE,22
042041,San Marcello,9,4,MOVIMENTO 5 STELLE,57
042041,San Marcello,10,5,DIPENDE DA NOI,18
042041,San Marcello,11,6,COMUNISTA!,9
042041,San Marcello,12,7,POPOLARI MARCHE - UNIONE DI CENTRO,22
042041,San Marcello,13,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,14
042041,San Marcello,14,7,LEGA SALVINI MARCHE,191
042041,San Marcello,15,7,CIVITAS CIVICI,6
042041,San Marcello,16,7,MOVIMENTO PER LE MARCHE,6
042041,San Marcello,17,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,119
042042,San Paolo di Jesi,1,1,VOX ITALIA MARCHE,1
042042,San Paolo di Jesi,2,2,MOVIMENTO 3V LIBERTA' DI SCELTA,1
042042,San Paolo di Jesi,3,3,PARTITO DEMOCRATICO,96
042042,San Paolo di Jesi,4,3,ITALIA VIVA,3
042042,San Paolo di Jesi,5,3,MARCHE CORAGGIOSE,2
042042,San Paolo di Jesi,6,3,LE NOSTRE MARCHE e IL CENTRO,7
042042,San Paolo di Jesi,7,3,RINASCI MARCHE,11
042042,San Paolo di Jesi,8,3,MANGIALARDI PRESIDENTE,14
042042,San Paolo di Jesi,9,4,MOVIMENTO 5 STELLE,22
