CODICE ISTAT,posC,ln,pos,desc_lis_c,img_lis_c,voti,perc,IDPROVINCIAISTAT,IDREGIONE,Denominazione Regione,Denominazione dell'Unità territoriale sovracomunale (valida a fini statistici)
023015,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,842,10.76,023,05,Veneto,Verona
023015,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,94,1.20,023,05,Veneto,Verona
023015,5,2,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,89,1.14,023,05,Veneto,Verona
023015,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,52,0.66,023,05,Veneto,Verona
023015,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,3,0.04,023,05,Veneto,Verona
023015,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,203,2.59,023,05,Veneto,Verona
023015,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,144,1.84,023,05,Veneto,Verona
023015,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,38,0.49,023,05,Veneto,Verona
023015,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,40,0.51,023,05,Veneto,Verona
023015,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,20,0.26,023,05,Veneto,Verona
023015,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,10,0.13,023,05,Veneto,Verona
023016,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,1269,45.61,023,05,Veneto,Verona
023016,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,538,19.34,023,05,Veneto,Verona
023016,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,368,13.23,023,05,Veneto,Verona
023016,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,67,2.41,023,05,Veneto,Verona
023016,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,48,1.73,023,05,Veneto,Verona
023016,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,245,8.81,023,05,Veneto,Verona
023016,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,50,1.80,023,05,Veneto,Verona
023016,5,2,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,17,0.61,023,05,Veneto,Verona
023016,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,16,0.58,023,05,Veneto,Verona
023016,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,3,0.11,023,05,Veneto,Verona
023016,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,92,3.31,023,05,Veneto,Verona
023016,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,22,0.79,023,05,Veneto,Verona
023016,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,11,0.40,023,05,Veneto,Verona
023016,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,19,0.68,023,05,Veneto,Verona
023016,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,12,0.43,023,05,Veneto,Verona
023016,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,5,0.18,023,05,Veneto,Verona
023017,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,1411,48.98,023,05,Veneto,Verona
023017,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,484,16.80,023,05,Veneto,Verona
023017,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,318,11.04,023,05,Veneto,Verona
023017,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,96,3.33,023,05,Veneto,Verona
023017,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,52,1.80,023,05,Veneto,Verona
023017,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,224,7.78,023,05,Veneto,Verona
023017,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,49,1.70,023,05,Veneto,Verona
023017,5,2,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,32,1.11,023,05,Veneto,Verona
023017,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,24,0.83,023,05,Veneto,Verona
023017,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,3,0.10,023,05,Veneto,Verona
023017,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,93,3.23,023,05,Veneto,Verona
023017,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,49,1.70,023,05,Veneto,Verona
023017,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,15,0.52,023,05,Veneto,Verona
023017,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,17,0.59,023,05,Veneto,Verona
023017,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,11,0.38,023,05,Veneto,Verona
023017,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,3,0.10,023,05,Veneto,Verona
023018,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,1021,30.01,023,05,Veneto,Verona
023018,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,800,23.52,023,05,Veneto,Verona
023018,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,749,22.02,023,05,Veneto,Verona
023018,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,60,1.76,023,05,Veneto,Verona
023018,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,57,1.68,023,05,Veneto,Verona
023018,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,410,12.05,023,05,Veneto,Verona
023018,5,1,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,37,1.09,023,05,Veneto,Verona
023018,5,2,14,EUROPA VERDE,7-20200920000000-14-089.png,30,0.88,023,05,Veneto,Verona
023018,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,21,0.62,023,05,Veneto,Verona
023018,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,2,0.06,023,05,Veneto,Verona
023018,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,83,2.44,023,05,Veneto,Verona
023018,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,57,1.68,023,05,Veneto,Verona
023018,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,32,0.94,023,05,Veneto,Verona
023018,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,27,0.79,023,05,Veneto,Verona
023018,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,14,0.41,023,05,Veneto,Verona
023018,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,2,0.06,023,05,Veneto,Verona
023019,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,988,41.34,023,05,Veneto,Verona
023019,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,614,25.69,023,05,Veneto,Verona
023019,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,321,13.43,023,05,Veneto,Verona
023019,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,59,2.47,023,05,Veneto,Verona
023019,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,41,1.72,023,05,Veneto,Verona
023019,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,142,5.94,023,05,Veneto,Verona
023019,5,1,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,21,0.88,023,05,Veneto,Verona
023019,5,2,14,EUROPA VERDE,7-20200920000000-14-089.png,19,0.79,023,05,Veneto,Verona
023019,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,5,0.21,023,05,Veneto,Verona
023019,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,1,0.04,023,05,Veneto,Verona
023019,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,46,1.92,023,05,Veneto,Verona
023019,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,82,3.43,023,05,Veneto,Verona
023019,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,38,1.59,023,05,Veneto,Verona
023019,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,8,0.33,023,05,Veneto,Verona
023019,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,4,0.17,023,05,Veneto,Verona
023019,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,1,0.04,023,05,Veneto,Verona
023020,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,609,42.53,023,05,Veneto,Verona
023020,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,361,25.21,023,05,Veneto,Verona
023020,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,208,14.53,023,05,Veneto,Verona
023020,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,52,3.63,023,05,Veneto,Verona
023020,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,8,0.56,023,05,Veneto,Verona
023020,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,121,8.45,023,05,Veneto,Verona
023020,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,10,0.70,023,05,Veneto,Verona
023020,5,2,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,9,0.63,023,05,Veneto,Verona
023020,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,3,0.21,023,05,Veneto,Verona
023020,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,0,0,023,05,Veneto,Verona
023020,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,29,2.03,023,05,Veneto,Verona
023020,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,6,0.42,023,05,Veneto,Verona
023020,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,3,0.21,023,05,Veneto,Verona
023020,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,8,0.56,023,05,Veneto,Verona
023020,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,4,0.28,023,05,Veneto,Verona
023020,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,1,0.07,023,05,Veneto,Verona
023021,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,2849,54.39,023,05,Veneto,Verona
023021,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,711,13.57,023,05,Veneto,Verona
023021,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,657,12.54,023,05,Veneto,Verona
023021,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,169,3.23,023,05,Veneto,Verona
023021,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,75,1.43,023,05,Veneto,Verona
023021,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,374,7.14,023,05,Veneto,Verona
023021,5,1,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,63,1.20,023,05,Veneto,Verona
023021,5,2,14,EUROPA VERDE,7-20200920000000-14-089.png,47,0.90,023,05,Veneto,Verona
023021,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,34,0.65,023,05,Veneto,Verona
023021,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,2,0.04,023,05,Veneto,Verona
023021,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,165,3.15,023,05,Veneto,Verona
023021,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,38,0.73,023,05,Veneto,Verona
023021,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,20,0.38,023,05,Veneto,Verona
023021,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,16,0.31,023,05,Veneto,Verona
023021,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,14,0.27,023,05,Veneto,Verona
023021,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,4,0.08,023,05,Veneto,Verona
023022,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,1829,36.80,023,05,Veneto,Verona
023022,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,1291,25.98,023,05,Veneto,Verona
023022,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,633,12.74,023,05,Veneto,Verona
023022,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,179,3.60,023,05,Veneto,Verona
023022,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,119,2.39,023,05,Veneto,Verona
023022,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,435,8.75,023,05,Veneto,Verona
023022,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,51,1.03,023,05,Veneto,Verona
023022,5,2,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,35,0.70,023,05,Veneto,Verona
023022,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,27,0.54,023,05,Veneto,Verona
023022,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,3,0.06,023,05,Veneto,Verona
023022,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,138,2.78,023,05,Veneto,Verona
023022,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,163,3.28,023,05,Veneto,Verona
023022,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,26,0.52,023,05,Veneto,Verona
023022,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,17,0.34,023,05,Veneto,Verona
023022,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,18,0.36,023,05,Veneto,Verona
023022,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,6,0.12,023,05,Veneto,Verona
023023,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,882,39.86,023,05,Veneto,Verona
023023,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,450,20.33,023,05,Veneto,Verona
023023,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,375,16.95,023,05,Veneto,Verona
023023,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,68,3.07,023,05,Veneto,Verona
023023,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,58,2.62,023,05,Veneto,Verona
023023,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,216,9.76,023,05,Veneto,Verona
023023,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,24,1.08,023,05,Veneto,Verona
023023,5,2,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,19,0.86,023,05,Veneto,Verona
023023,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,17,0.77,023,05,Veneto,Verona
023023,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,2,0.09,023,05,Veneto,Verona
023023,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,53,2.39,023,05,Veneto,Verona
023023,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,12,0.54,023,05,Veneto,Verona
023023,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,15,0.68,023,05,Veneto,Verona
023023,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,10,0.45,023,05,Veneto,Verona
023023,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,8,0.36,023,05,Veneto,Verona
023023,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,4,0.18,023,05,Veneto,Verona
023024,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,270,39.07,023,05,Veneto,Verona
023024,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,174,25.18,023,05,Veneto,Verona
023024,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,102,14.76,023,05,Veneto,Verona
023024,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,19,2.75,023,05,Veneto,Verona
023024,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,15,2.17,023,05,Veneto,Verona
023024,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,60,8.68,023,05,Veneto,Verona
023024,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,9,1.30,023,05,Veneto,Verona
023024,5,2,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,5,0.72,023,05,Veneto,Verona
023024,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,3,0.43,023,05,Veneto,Verona
023024,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,0,0,023,05,Veneto,Verona
023024,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,12,1.74,023,05,Veneto,Verona
023024,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,10,1.45,023,05,Veneto,Verona
023024,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,5,0.72,023,05,Veneto,Verona
023024,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,3,0.43,023,05,Veneto,Verona
023024,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,2,0.29,023,05,Veneto,Verona
023024,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,2,0.29,023,05,Veneto,Verona
023025,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,2550,38.35,023,05,Veneto,Verona
023025,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,1742,26.20,023,05,Veneto,Verona
023025,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,1072,16.12,023,05,Veneto,Verona
023025,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,150,2.26,023,05,Veneto,Verona
023025,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,121,1.82,023,05,Veneto,Verona
023025,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,508,7.64,023,05,Veneto,Verona
023025,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,103,1.55,023,05,Veneto,Verona
023025,5,2,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,39,0.59,023,05,Veneto,Verona
023025,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,26,0.39,023,05,Veneto,Verona
023025,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,5,0.08,023,05,Veneto,Verona
023025,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,137,2.06,023,05,Veneto,Verona
023025,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,135,2.03,023,05,Veneto,Verona
023025,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,24,0.36,023,05,Veneto,Verona
023025,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,20,0.30,023,05,Veneto,Verona
023025,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,13,0.20,023,05,Veneto,Verona
023025,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,5,0.08,023,05,Veneto,Verona
023026,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,367,31.13,023,05,Veneto,Verona
023026,3,1,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,316,26.80,023,05,Veneto,Verona
023026,3,2,11,LEGA SALVINI,7-20200920000000-11-089.png,209,17.73,023,05,Veneto,Verona
023026,3,3,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,130,11.03,023,05,Veneto,Verona
023026,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,15,1.27,023,05,Veneto,Verona
023026,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,59,5.00,023,05,Veneto,Verona
023026,5,1,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,15,1.27,023,05,Veneto,Verona
023026,5,2,14,EUROPA VERDE,7-20200920000000-14-089.png,14,1.19,023,05,Veneto,Verona
023026,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,8,0.68,023,05,Veneto,Verona
023026,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,2,0.17,023,05,Veneto,Verona
023026,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,17,1.44,023,05,Veneto,Verona
023026,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,5,0.42,023,05,Veneto,Verona
023026,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,7,0.59,023,05,Veneto,Verona
023026,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,7,0.59,023,05,Veneto,Verona
023026,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,8,0.68,023,05,Veneto,Verona
023026,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,0,0,023,05,Veneto,Verona
023027,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,1320,40.37,023,05,Veneto,Verona
023027,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,838,25.63,023,05,Veneto,Verona
023027,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,321,9.82,023,05,Veneto,Verona
023027,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,127,3.88,023,05,Veneto,Verona
023027,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,85,2.60,023,05,Veneto,Verona
023027,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,300,9.17,023,05,Veneto,Verona
023027,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,69,2.11,023,05,Veneto,Verona
023027,5,2,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,29,0.89,023,05,Veneto,Verona
023027,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,28,0.86,023,05,Veneto,Verona
023027,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,5,0.15,023,05,Veneto,Verona
023027,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,57,1.74,023,05,Veneto,Verona
023027,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,45,1.38,023,05,Veneto,Verona
023027,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,16,0.49,023,05,Veneto,Verona
023027,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,16,0.49,023,05,Veneto,Verona
023027,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,9,0.28,023,05,Veneto,Verona
023027,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,5,0.15,023,05,Veneto,Verona
023028,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,1572,46.06,023,05,Veneto,Verona
023028,3,1,11,LEGA SALVINI,7-20200920000000-11-089.png,592,17.35,023,05,Veneto,Verona
023028,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,424,12.42,023,05,Veneto,Verona
023028,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,117,3.43,023,05,Veneto,Verona
023028,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,79,2.31,023,05,Veneto,Verona
023028,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,283,8.29,023,05,Veneto,Verona
023028,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,61,1.79,023,05,Veneto,Verona
023028,5,2,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,41,1.20,023,05,Veneto,Verona
023028,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,32,0.94,023,05,Veneto,Verona
023028,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,5,0.15,023,05,Veneto,Verona
023028,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,94,2.75,023,05,Veneto,Verona
023028,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-089.png,41,1.20,023,05,Veneto,Verona
023028,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-089.png,18,0.53,023,05,Veneto,Verona
023028,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-089.png,19,0.56,023,05,Veneto,Verona
023028,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-089.png,22,0.64,023,05,Veneto,Verona
023028,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-089.png,13,0.38,023,05,Veneto,Verona
023029,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-089.png,234,45.00,023,05,Veneto,Verona
023029,3,1,12,FRATELLI D'ITALIA,7-20200920000000-12-089.png,107,20.58,023,05,Veneto,Verona
023029,3,2,11,LEGA SALVINI,7-20200920000000-11-089.png,103,19.81,023,05,Veneto,Verona
023029,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-089.png,15,2.88,023,05,Veneto,Verona
023029,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-089.png,8,1.54,023,05,Veneto,Verona
023029,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-089.png,23,4.42,023,05,Veneto,Verona
023029,5,1,14,EUROPA VERDE,7-20200920000000-14-089.png,2,0.38,023,05,Veneto,Verona
023029,5,2,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-089.png,1,0.19,023,05,Veneto,Verona
023029,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-089.png,1,0.19,023,05,Veneto,Verona
023029,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-089.png,0,0,023,05,Veneto,Verona
023029,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-089.png,14,2.69,023,05,Veneto,Verona
